basin,n_points,median,mad,skew,kurtosis,shapiro_W,shapiro_p,AD_stat,rho_fault,p_fault,n_outliers,pct_outliers,best_k,delta_bic,AD15,AD10,AD5,AD2.5,AD1,cluster1_mean,cluster1_var,cluster2_mean,cluster2_var,n,hi,R2,R2_robust,BP_p,MoranI_resid,coef_elevation,coef_dist_fault_km,coef_hi,coef_cl_2,VIF_elevation,VIF_dist_fault_km,VIF_hi,VIF_cl_2
global,840.0,1.372158706188202,0.6055329205959055,-0.039705207855191105,1.9612054323436081,0.9216752601487184,1.8179296850081706e-20,9.334871498940288,0.016041345215706288,0.6424615481332143,4.0,0.4761904761904762,2.0,6.727827805935249,0.573,0.653,0.783,0.914,1.087,-0.6735061386378357,1.7818323795627569,0.2761308380302,0.4172338332040429,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,,,,,840.0,0.4557669607193082,0.4414009835248921,0.4414009835248921,4.280461143444735e-15,0.3260968263187271,-0.0004772544966481773,-223.83598233425664,2.4650824587698708,1.2929593831131947,1.5450537165983227,1.5438945247079896,261.3449397994254,1.0106925346143505
