river_id_filehint,fault_distance_km,fault_type,landcover_class,upstream_n,downstream_n,raw_effect_mm_yr,residual_effect_mm_yr,t_statistic,p_value_raw,window_km_used,lc_mode,lc_entropy,lc_point_meta,p_lc_urban,p_lc_agriculture,p_lc_forest,p_lc_shrubland,p_lc_grass_shrub,p_lc_wetland,p_lc_water,p_lc_ice_snow,p_lc_bare_sparse,p_lc_other,drainage_class,is_internal,n_faults_consolidated,residual_effect_median_mm_yr,p_value_mw,robust_significant,residual_effect_median_lowess_mm_yr,p_value_mw_lowess,robust_significant_lowess,effect_significant,p_value_fdr,p_value_bonf,significant_fdr,significant_bonf,statistically_significant,truly_significant
40417973,1.320000000000001,Left Lateral,11,13,14,0.0415719306239714,0.0336259526955577,-0.0853839123958285,0.9326777579799668,0.699372481953032,Urban,0.1029666604654124,Urban,0.9787234042553192,0.0,0.0,0.0,0.0,0.0,0.0212765957446808,0.0,0.0,0.0,exorheic–inland,False,1,0.3007399500817644,0.865134745405447,False,0.4548944825542865,0.7524427599988597,False,False,0.9687606536892456,1.0,False,False,False,False
40417973,6.330000000000008,Left Lateral,11,14,11,0.8999868230289454,0.8927211145842006,-1.8069450638628255,0.0864114256460753,0.5392261437040262,Urban,-0.0,Urban,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,exorheic–inland,False,1,0.9517951959932076,0.0589322115863452,False,1.0041916348831414,0.0519625836245593,False,True,0.3344681470001276,1.0,False,False,False,False
40417973,7.68000000000002,Left Lateral,11,11,14,-0.287313473979374,-0.296282121181516,0.5323587470141845,0.5997109011846795,0.6230518762971984,Urban,-0.0,Urban,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,exorheic–inland,False,1,0.0438356601661653,0.7633406080536744,False,0.0962389194737137,0.6813756352623426,False,False,0.8053123359998431,1.0,False,False,False,False
40417973,9.0,Unknown,11,14,17,1.693993594090478,1.6845925003281428,-2.904898702575685,0.0071599393826665,0.7489313154611383,Urban,0.099623389466162,Urban,0.979591836734694,0.0,0.0204081632653061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,exorheic–inland,False,1,1.122267030522128,0.0082988034632045,True,1.115778754634164,0.0082988034632045,True,True,0.1192606482097268,0.2505978783933285,False,False,True,False
40417973,9.629999999999988,Unknown,11,15,10,-1.4241742017368475,-1.4328151845459955,2.1223946414524217,0.0448397675708713,0.7063327891597231,Urban,0.3389254348839412,Urban,0.9148936170212766,0.0,0.0638297872340425,0.0,0.0212765957446808,0.0,0.0,0.0,0.0,0.0,exorheic–inland,False,1,-0.8166952340860771,0.0805843390858303,False,-0.8378052339082178,0.0714234577298521,False,True,0.2615653108300831,1.0,False,False,True,False
40417973,10.589999999999966,Left Lateral,11,9,9,0.947808440360758,0.9381093780239594,-1.0531342005874826,0.3134183383904857,0.7841780528526658,Urban,0.4021129439373464,Urban,0.9056603773584906,0.0,0.0566037735849056,0.0,0.0188679245283018,0.0,0.0,0.0188679245283018,0.0,0.0,exorheic–inland,False,1,-0.3517683039974695,0.7910815129207817,False,-0.388965528382766,0.7910815129207817,False,True,0.5773495707193158,1.0,False,False,False,False
40417973,13.24499999999991,Unknown,11,18,13,-0.0597329981561398,-0.0712649668785975,0.1006414223144229,0.9205822856160516,0.8471205640648747,Urban,0.414765547817007,Urban,0.8928571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0535714285714285,0.0535714285714285,0.0,exorheic–inland,False,2,0.2825626117997603,0.920280736976422,False,0.1952533241334012,0.9521173592265316,False,False,0.9687606536892456,1.0,False,False,False,False
40417973,14.18999999999989,Left Lateral,11,15,14,0.3244497342079521,0.3144357672498289,-0.5092386029619769,0.6147392587353777,0.8565262429011002,Urban,0.3270553769681931,Urban,0.9298245614035088,0.0,0.0175438596491228,0.0,0.0,0.0,0.0,0.0175438596491228,0.0350877192982456,0.0,exorheic–inland,False,1,0.3276331475542866,0.5557349624423149,False,0.2780647835847504,0.5853789284609614,False,False,0.8053123359998431,1.0,False,False,False,False
40417973,16.04999999999985,Left Lateral,11,17,11,0.0096663312119915,0.0022238046643637,-0.0042430718718519,0.9966538860939148,0.629134633237834,Urban,0.5670676329379674,Urban,0.8780487804878049,0.0,0.024390243902439,0.024390243902439,0.0,0.0,0.024390243902439,0.024390243902439,0.024390243902439,0.0,exorheic–inland,False,1,0.3938182179260723,0.9250450039789108,False,0.3091528778622211,0.9624810445979066,False,False,0.9966538860939148,1.0,False,False,False,False
40417973,16.76999999999988,Unknown,11,9,9,0.2861104036370911,0.2773350615228442,-0.5043526508587812,0.6212409449141647,0.5591547473629179,Urban,0.6447168260214173,Urban,0.8378378378378378,0.0,0.027027027027027,0.027027027027027,0.0,0.0,0.0,0.027027027027027,0.081081081081081,0.0,exorheic–inland,False,1,0.2951129257263195,0.859819205054158,False,0.2055785573669109,0.9296365245070708,False,False,0.8053123359998431,1.0,False,False,False,False
40417973,18.719999999999956,Left Lateral,11,10,6,-0.7537749017278352,-0.7595313582056498,1.9303034305846647,0.0744593974464725,0.5,Urban,0.5851646824620714,Urban,0.8484848484848485,0.0,0.0,0.0,0.0,0.0,0.0303030303030303,0.0606060606060606,0.0606060606060606,0.0,exorheic–inland,False,2,-0.8541820468076284,0.1178821178821178,False,-0.9013971532488256,0.1178821178821178,False,True,0.3344681470001276,1.0,False,False,False,False
40417973,19.754999999999995,Left Lateral,11,9,8,0.6202001318128574,0.6135503958925517,-1.4053869605148133,0.1837197866213819,0.5,Urban,0.7006453773471765,Urban,0.8235294117647058,0.0,0.0294117647058823,0.0588235294117647,0.0,0.0,0.0294117647058823,0.0,0.0588235294117647,0.0,exorheic–inland,False,2,0.4151263600520081,0.3212669683257919,False,0.3811986242497984,0.3212669683257919,False,True,0.4946301947498743,1.0,False,False,False,False
40417973,22.23000000000009,Left Lateral,11,4,8,-0.5265944804996251,-0.5354275551277816,0.5739080459183074,0.5961067639608773,0.5,Urban,0.661612885737922,Urban,0.7878787878787878,0.0,0.0,0.1212121212121212,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,exorheic–inland,False,1,-0.6811380601926629,0.6828282828282828,False,-0.7109344108857114,0.5696969696969697,False,True,0.8053123359998431,1.0,False,False,False,False
40417973,23.985000000000152,Left Lateral,1,7,14,-1.41642094549856,-1.4233578444425976,3.212961131807795,0.0102223412751194,0.5,Urban,1.0483246968850242,Forest,0.6764705882352942,0.0,0.088235294117647,0.0294117647058823,0.0,0.0,0.0,0.088235294117647,0.1176470588235294,0.0,exorheic–inland,False,2,-1.3906016776474908,0.0074475404196766,True,-1.4150537852194218,0.0074475404196766,True,True,0.1192606482097268,0.3577819446291804,False,False,True,False
40417973,24.300000000000164,Left Lateral,7,10,6,-0.148911130086829,-0.1541133544311123,0.2564519916086785,0.8067571421423709,0.5,Urban,1.0171006677025507,Ice/Snow,0.696969696969697,0.0,0.0606060606060606,0.0606060606060606,0.0,0.0,0.0,0.0606060606060606,0.1212121212121212,0.0,exorheic–inland,False,2,-0.1319901679035847,0.7127872127872128,False,-0.1422307665687588,0.7127872127872128,False,False,0.941216665832766,1.0,False,False,False,False
40417973,25.927500000000222,Left Lateral,11,14,12,-0.2516360564512158,-0.2571648818741872,0.3619150789208104,0.72344216330123,0.5,Urban,1.244967039465169,Urban,0.6060606060606061,0.0,0.0303030303030303,0.0909090909090909,0.0,0.0,0.0303030303030303,0.1212121212121212,0.1212121212121212,0.0,exorheic–inland,False,4,-0.5385657964878063,0.4557885270555013,False,-0.5283096994544845,0.4557885270555013,False,False,0.9043027041265376,1.0,False,False,False,False
40417973,27.260000000000275,Left Lateral,11,8,12,2.2937873716776567,2.28884336912286,-1.3450986944351968,0.2011072361639165,0.5,Urban,0.8174123158653009,Urban,0.7272727272727273,0.0,0.0,0.0303030303030303,0.0,0.0,0.0,0.1818181818181818,0.0606060606060606,0.0,exorheic–inland,False,3,0.457671664883626,0.5208065412399778,False,0.4725016706066625,0.5208065412399778,False,True,0.5027680904097912,1.0,False,False,False,False
40417973,28.150000000000308,Left Lateral,11,13,8,-1.509277887212542,-1.5163886757963772,1.12891893053643,0.2746017916388644,0.5,Urban,1.1933373404427752,Urban,0.4848484848484848,0.0,0.0,0.0606060606060606,0.0,0.0,0.0,0.2424242424242424,0.2121212121212121,0.0,exorheic–inland,False,3,-0.4875019579866606,0.2102609464838567,False,-0.4771461428739488,0.2102609464838567,False,True,0.5773495707193158,1.0,False,False,False,False
40417973,29.16000000000035,Left Lateral,11,12,12,-0.4634388200938703,-0.4689811414291841,1.036540117264736,0.3116527978562825,0.5,Urban,0.9551033071745136,Urban,0.6363636363636364,0.0,0.0303030303030303,0.0,0.0,0.0,0.0,0.0909090909090909,0.2424242424242424,0.0,exorheic–inland,False,2,-0.734962663526962,0.1409552191443714,False,-0.7369349866220274,0.1409552191443714,False,False,0.5773495707193158,1.0,False,False,False,False
40417973,33.84000000000052,Left Lateral,11,10,11,-0.023850306597623,-0.0297521917551039,0.0753186267000387,0.9410817778695528,0.5,Urban,0.999867387865074,Urban,0.6666666666666666,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.1212121212121212,0.1212121212121212,0.0,exorheic–inland,False,2,-0.5129072768867152,0.3072263700681952,False,-0.4808421180274444,0.3417864618150272,False,False,0.9687606536892456,1.0,False,False,False,False
