fault_distance_km,fault_type,landcover_class,upstream_n,downstream_n,raw_effect_mm_yr,residual_effect_mm_yr,t_statistic,p_value_raw,window_km_used,lc_mode,lc_entropy,lc_point_meta,p_lc_urban,p_lc_agriculture,p_lc_forest,p_lc_shrubland,p_lc_grass_shrub,p_lc_wetland,p_lc_water,p_lc_ice_snow,p_lc_bare_sparse,p_lc_other,drainage_class,is_internal,n_faults_consolidated,residual_effect_median_mm_yr,p_value_mw,robust_significant,residual_effect_median_lowess_mm_yr,p_value_mw_lowess,robust_significant_lowess,effect_significant,p_value_fdr,p_value_bonf,significant_fdr,significant_bonf,statistically_significant,truly_significant
1.320000000000001,Left Lateral,11,13,14,0.04157193062397149,0.03362595269555779,-0.08538391239582853,0.9326777579799667,0.699372481953032,Urban,0.10296666046541245,Urban,0.9787234042553191,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,exorheic–inland,False,1,0.30073995008176446,0.865134745405447,False,0.45489448255428655,0.7524427599988597,False,False,0.9687606536892455,1.0,False,False,False,False
6.330000000000008,Left Lateral,11,14,11,0.8999868230289454,0.8927211145842006,-1.8069450638628257,0.08641142564607532,0.5392261437040262,Urban,-0.0,Urban,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,exorheic–inland,False,1,0.9517951959932077,0.05893221158634526,False,1.0041916348831414,0.05196258362455934,False,True,0.33446814700012767,1.0,False,False,False,False
7.68000000000002,Left Lateral,11,11,14,-0.287313473979374,-0.296282121181516,0.5323587470141845,0.5997109011846795,0.6230518762971984,Urban,-0.0,Urban,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,exorheic–inland,False,1,0.0438356601661653,0.7633406080536744,False,0.09623891947371371,0.6813756352623426,False,False,0.8053123359998431,1.0,False,False,False,False
9.0,Unknown,11,14,17,1.693993594090478,1.6845925003281428,-2.904898702575685,0.007159939382666529,0.7489313154611383,Urban,0.09962338946616205,Urban,0.9795918367346939,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,exorheic–inland,False,1,1.122267030522128,0.008298803463204583,True,1.115778754634164,0.008298803463204583,True,True,0.1192606482097268,0.25059787839332853,False,False,True,False
9.629999999999987,Unknown,11,15,10,-1.4241742017368477,-1.4328151845459955,2.1223946414524217,0.04483976757087139,0.7063327891597231,Urban,0.3389254348839412,Urban,0.9148936170212766,0.0,0.06382978723404255,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,exorheic–inland,False,1,-0.8166952340860771,0.08058433908583035,False,-0.8378052339082178,0.0714234577298521,False,True,0.2615653108300831,1.0,False,False,True,False
10.589999999999966,Left Lateral,11,9,9,0.9478084403607581,0.9381093780239594,-1.0531342005874826,0.3134183383904857,0.7841780528526658,Urban,0.4021129439373464,Urban,0.9056603773584906,0.0,0.05660377358490566,0.0,0.018867924528301886,0.0,0.0,0.018867924528301886,0.0,0.0,exorheic–inland,False,1,-0.3517683039974695,0.7910815129207817,False,-0.388965528382766,0.7910815129207817,False,True,0.5773495707193158,1.0,False,False,False,False
13.24499999999991,Unknown,11,18,13,-0.05973299815613986,-0.07126496687859751,0.1006414223144229,0.9205822856160517,0.8471205640648747,Urban,0.41476554781700703,Urban,0.8928571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.05357142857142857,0.05357142857142857,0.0,exorheic–inland,False,2,0.2825626117997603,0.9202807369764221,False,0.19525332413340124,0.9521173592265316,False,False,0.9687606536892455,1.0,False,False,False,False
14.18999999999989,Left Lateral,11,15,14,0.3244497342079521,0.31443576724982897,-0.5092386029619769,0.6147392587353777,0.8565262429011002,Urban,0.32705537696819315,Urban,0.9298245614035088,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.017543859649122806,0.03508771929824561,0.0,exorheic–inland,False,1,0.3276331475542866,0.5557349624423149,False,0.2780647835847504,0.5853789284609614,False,False,0.8053123359998431,1.0,False,False,False,False
16.04999999999985,Left Lateral,11,17,11,0.009666331211991563,0.002223804664363782,-0.004243071871851948,0.9966538860939149,0.629134633237834,Urban,0.5670676329379674,Urban,0.8780487804878049,0.0,0.024390243902439025,0.024390243902439025,0.0,0.0,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.0,exorheic–inland,False,1,0.3938182179260723,0.9250450039789107,False,0.3091528778622211,0.9624810445979066,False,False,0.9966538860939149,1.0,False,False,False,False
16.76999999999988,Unknown,11,9,9,0.28611040363709117,0.27733506152284426,-0.5043526508587812,0.6212409449141647,0.5591547473629179,Urban,0.6447168260214173,Urban,0.8378378378378378,0.0,0.02702702702702703,0.02702702702702703,0.0,0.0,0.0,0.02702702702702703,0.08108108108108109,0.0,exorheic–inland,False,1,0.29511292572631953,0.859819205054158,False,0.2055785573669109,0.9296365245070707,False,False,0.8053123359998431,1.0,False,False,False,False
