distance_km,velocity_mean,velocity_std,slope_mean,slope_std,roughness_mean,roughness_std
0.24,-1.022466678917408,1.387948614208348,10.038303578601164,11.465452561747954,14.821748621323529,16.840633901598483
0.7500000000000003,-3.085726672952825,1.1491815304070443,3.456407792427961,3.8083586929506765,5.040570427389706,5.722902317573437
1.245000000000001,-2.6547390130849986,1.4281265924496342,4.744269907474518,5.30725373306157,6.82965087890625,8.33274408919543
1.740000000000001,-2.027450841665268,1.6146139534583805,8.001346202457652,6.979103023154755,11.373664407169118,9.701785411337237
2.25,-1.4415066908471863,1.4010468931313436,13.199669802890105,8.126684034883775,20.07192095588235,13.176234776409546
2.7599999999999967,-2.0453592392926416,1.9475467541891212,5.133107038981774,8.216907974519703,8.085032743566176,12.162112312066812
3.2549999999999937,-0.3850832283496857,1.945297127338282,10.326289717108011,12.234642883708316,15.923049926757812,18.70857931084809
3.7499999999999902,-1.1458575455471873,1.5853524197904159,5.229282060090234,6.299172993404216,8.518023322610293,9.819235329223185
4.259999999999991,-1.1242951317690313,2.04356628683855,3.669799999279135,5.377417548502876,5.317411534926471,7.532777330087757
4.7549999999999955,0.011659649014472992,1.579463784641188,10.889560379087925,12.49467991552423,16.122528076171875,17.945521654436103
5.25,-0.2626562011738619,1.2514708708564852,2.5716359562733593,2.151262115448067,3.8039263556985294,2.856856911349882
5.745000000000004,0.6732852775603533,0.9473064235095412,8.026955883949995,7.238399692199905,12.584609985351562,11.100338379814534
6.240000000000008,-0.008268535137176434,0.7976558421236246,16.1058873341364,13.599868918076687,23.719424977022058,19.89062627853212
6.750000000000012,0.32705751196904614,1.0741153232216845,9.658618944532732,10.050833789346841,14.381491268382353,14.542104766375815
7.245000000000016,0.38816149876667905,0.8240721068564523,17.389395602047443,14.407871953495066,27.667251586914062,23.049726320854948
7.740000000000021,0.43107997046576585,0.9047356541909766,18.705289910821353,13.374264071435356,28.99655330882353,21.855547084937676
8.250000000000016,0.35796437753985316,0.9152698407762838,13.796516337815453,11.471852100969645,21.001278147977942,18.716260298378185
8.745000000000006,0.326822672660152,0.6235380355106895,10.942002303898335,13.030893749960997,16.189910888671875,19.177722546287967
9.239999999999995,0.10699091851711279,0.42396171658656717,18.077253937721252,13.27259199306816,26.578455307904413,20.73097733411268
9.749999999999984,0.6333884000778199,0.6247192410024108,17.363534215618582,12.8680523613749,27.292121438419116,21.779254206198797
10.259999999999973,0.5822708469170791,0.5950590004407426,11.902566420681337,14.185201330258828,18.744399126838236,22.638544887033298
10.754999999999962,-0.04553372785449033,0.793973642335404,3.2557290149852633,4.4316237208864395,5.657958984375,7.035239800340612
11.249999999999952,0.2900393473414274,0.8441458113832491,10.343245624619371,9.8259173330859,15.535500919117647,14.899084898785338
11.759999999999941,0.48257597941639163,0.7131028452188821,12.708788777098937,13.613708399164558,20.51279584099265,22.637015909355718
12.254999999999932,0.2647947706282138,0.7818243418570171,13.998281948268414,11.043829912733223,20.810653686523438,16.489437415730357
12.74999999999992,0.5124333227674168,0.5944137144564049,9.504071766839308,10.8873497053781,14.963335822610293,17.152379887558503
13.25999999999991,0.5519243456423281,0.5350400639100201,7.342514041592093,9.78827587503752,10.903851677389707,13.460485710239682
13.7549999999999,0.1804790015404041,1.3632395759700648,13.822110704146326,11.655725601080498,20.72753143310547,17.800259243897404
14.249999999999888,0.7870402128568718,0.8813544320715672,9.111740897683536,8.070142228921014,13.740909352022058,11.693102341504941
14.759999999999877,0.7340955184056207,0.6173850834588587,12.47347629771513,11.01822132758596,17.713127585018384,17.227022956809382
15.254999999999866,0.7375569735964138,0.5911355703856017,6.712250620126724,8.329649020560414,10.536346435546875,12.957408862533736
15.749999999999856,0.28825548051723426,1.0250663445007266,4.208248885238872,4.609706590311978,6.055326573988971,5.928299729463758
16.25999999999986,0.7757921837843381,0.459469655293874,4.832232748760897,6.757994454951293,7.4417724609375,9.813096621983428
16.724999999999877,1.0844740394789438,0.8442138073681847,14.287730719361987,11.623035290982038,20.779445103236608,15.319574109653022
