gnss_vel,insar_vel,error,abs_error,within95
0.64,-0.032843083143234,0.672843083143234,0.672843083143234,True
0.93,-0.705740392208099,1.635740392208099,1.635740392208099,True
0.92,-0.705740392208099,1.625740392208099,1.625740392208099,True
0.83,-0.259787112474442,1.089787112474442,1.089787112474442,True
0.66,-0.023099968209863,0.6830999682098631,0.6830999682098631,True
0.61,1.565985918045044,-0.955985918045044,0.955985918045044,True
0.59,1.565985918045044,-0.975985918045044,0.975985918045044,True
0.01,1.606388092041016,-1.596388092041016,1.596388092041016,True
0.09,-0.071909718215466,0.16190971821546601,0.16190971821546601,True
1.96,-0.67430055141449,2.6343005514144897,2.6343005514144897,False
1.32,-0.085754670202732,1.4057546702027321,1.4057546702027321,True
1.32,0.133902609348297,1.1860973906517032,1.1860973906517032,True
1.26,0.160476610064507,1.099523389935493,1.099523389935493,True
1.47,0.262396454811096,1.207603545188904,1.207603545188904,True
1.57,0.240044727921486,1.329955272078514,1.329955272078514,True
1.81,0.43254342675209,1.37745657324791,1.37745657324791,True
1.24,2.010134220123291,-0.770134220123291,0.770134220123291,True
1.25,0.086377918720245,1.163622081279755,1.163622081279755,True
0.45,-0.356317788362503,0.806317788362503,0.806317788362503,True
1.49,1.139158487319946,0.3508415126800539,0.3508415126800539,True
1.57,1.139158487319946,0.430841512680054,0.430841512680054,True
1.4,1.069546937942505,0.3304530620574948,0.3304530620574948,True
1.5,1.145205616950989,0.354794383049011,0.354794383049011,True
1.5,1.145205616950989,0.354794383049011,0.354794383049011,True
1.23,0.336147546768188,0.893852453231812,0.893852453231812,True
0.95,0.620956182479858,0.329043817520142,0.329043817520142,True
1.15,0.628566682338715,0.5214333176612849,0.5214333176612849,True
1.59,0.111048646271229,1.478951353728771,1.478951353728771,True
1.6,0.111048646271229,1.488951353728771,1.488951353728771,True
1.65,-0.670075178146362,2.3200751781463618,2.3200751781463618,False
1.75,-0.89255827665329,2.64255827665329,2.64255827665329,False
1.7,-0.491021484136581,2.1910214841365807,2.1910214841365807,False
1.7,-0.359861373901367,2.059861373901367,2.059861373901367,False
1.67,-0.732254445552826,2.402254445552826,2.402254445552826,False
1.74,-0.356527149677277,2.096527149677277,2.096527149677277,False
2.11,0.799104690551758,1.3108953094482418,1.3108953094482418,True
0.0,1.001604199409485,-1.001604199409485,1.001604199409485,True
2.36,1.342394709587097,1.017605290412903,1.017605290412903,True
2.35,0.063136160373688,2.286863839626312,2.286863839626312,True
1.44,-2.205118417739868,3.645118417739868,3.645118417739868,False
1.1,-0.119802094995975,1.2198020949959751,1.2198020949959751,True
1.17,-0.414369225502014,1.5843692255020139,1.5843692255020139,True
0.68,-1.96670663356781,2.64670663356781,2.64670663356781,True
1.15,0.43742710351944,0.71257289648056,0.71257289648056,True
1.29,0.080360852181911,1.209639147818089,1.209639147818089,True
1.05,-1.679341793060303,2.729341793060303,2.729341793060303,True
0.78,-1.727707147598267,2.507707147598267,2.507707147598267,True
0.91,-3.537221193313599,4.447221193313599,4.447221193313599,False
1.1,-3.145158052444458,4.245158052444458,4.245158052444458,False
1.11,-0.811980366706848,1.921980366706848,1.921980366706848,True
1.02,-1.221539974212646,2.241539974212646,2.241539974212646,True
0.66,-0.107944406569004,0.767944406569004,0.767944406569004,True
0.73,-2.015422344207764,2.745422344207764,2.745422344207764,False
0.58,0.368788659572601,0.21121134042739897,0.21121134042739897,True
1.13,-0.090628512203693,1.2206285122036928,1.2206285122036928,True
1.52,-1.946894764900208,3.466894764900208,3.466894764900208,False
1.66,-0.805239260196686,2.465239260196686,2.465239260196686,True
1.51,0.29260727763176,1.2173927223682401,1.2173927223682401,True
1.41,0.501960098743439,0.9080399012565609,0.9080399012565609,True
1.3,-0.249371886253357,1.549371886253357,1.549371886253357,True
1.35,0.431784331798553,0.9182156682014471,0.9182156682014471,True
1.61,-0.923833787441254,2.533833787441254,2.533833787441254,True
1.61,-0.923833787441254,2.533833787441254,2.533833787441254,True
1.57,0.180687591433525,1.389312408566475,1.389312408566475,True
1.43,-0.576490461826324,2.006490461826324,2.006490461826324,True
1.38,0.679579555988312,0.7004204440116879,0.7004204440116879,True
1.0,0.123371265828609,0.876628734171391,0.876628734171391,True
0.92,-2.102947950363159,3.022947950363159,3.022947950363159,True
1.48,-1.782143354415894,3.262143354415894,3.262143354415894,False
1.36,0.806130945682526,0.5538690543174741,0.5538690543174741,True
1.01,0.283237129449844,0.726762870550156,0.726762870550156,True
1.23,-0.42857027053833,1.65857027053833,1.65857027053833,True
1.14,-0.333085715770721,1.473085715770721,1.473085715770721,True
1.31,-0.743233799934387,2.053233799934387,2.053233799934387,True
0.91,-0.802231073379517,1.7122310733795172,1.7122310733795172,True
0.75,-1.221539974212646,1.971539974212646,1.971539974212646,True
-0.43,0.788828015327454,-1.218828015327454,1.218828015327454,True
-0.06,0.699454486370087,-0.759454486370087,0.759454486370087,True
-0.62,0.450443118810654,-1.070443118810654,1.070443118810654,True
-0.08,-0.424355447292328,0.344355447292328,0.344355447292328,True
-0.19,0.400504976511002,-0.590504976511002,0.590504976511002,True
-0.34,0.465437591075897,-0.8054375910758971,0.8054375910758971,True
-0.16,-0.785247564315796,0.625247564315796,0.625247564315796,True
-0.28,1.059268593788147,-1.339268593788147,1.339268593788147,True
0.06,1.82923698425293,-1.7692369842529299,1.7692369842529299,True
0.16,1.564530730247498,-1.404530730247498,1.404530730247498,True
-0.11,1.277746319770813,-1.387746319770813,1.387746319770813,True
-0.18,-0.532824218273163,0.35282421827316296,0.35282421827316296,True
0.31,1.535338997840881,-1.2253389978408809,1.2253389978408809,True
-0.4,0.739311277866364,-1.1393112778663639,1.1393112778663639,True
-0.1,-0.039192158728838,-0.060807841271162004,0.060807841271162004,True
-0.03,-1.93061351776123,1.90061351776123,1.90061351776123,True
-0.03,0.673969626426697,-0.703969626426697,0.703969626426697,True
-0.32,0.472069293260574,-0.792069293260574,0.792069293260574,True
-0.45,0.32024934887886,-0.77024934887886,0.77024934887886,True
-0.72,0.087959200143814,-0.807959200143814,0.807959200143814,True
-0.73,0.087959200143814,-0.817959200143814,0.817959200143814,True
-0.51,-12.681381225585938,12.171381225585938,12.171381225585938,False
-0.53,0.753866910934448,-1.283866910934448,1.283866910934448,True
-0.08,0.484046280384064,-0.564046280384064,0.564046280384064,True
-1.69,0.930318117141724,-2.620318117141724,2.620318117141724,True
-2.48,-0.881662964820862,-1.598337035179138,1.598337035179138,True
-0.64,1.884872436523438,-2.524872436523438,2.524872436523438,True
-0.82,1.912164092063904,-2.732164092063904,2.732164092063904,True
-1.12,-5.703117370605469,4.583117370605469,4.583117370605469,True
-1.22,0.549444794654846,-1.769444794654846,1.769444794654846,True
-1.86,-1.123798251152039,-0.7362017488479611,0.7362017488479611,True
-1.87,-0.814590811729431,-1.055409188270569,1.055409188270569,True
-2.05,-1.812199950218201,-0.23780004978179892,0.23780004978179892,True
-1.69,0.464445650577545,-2.154445650577545,2.154445650577545,True
-1.59,0.248622179031372,-1.8386221790313722,1.8386221790313722,True
-1.05,1.116996645927429,-2.166996645927429,2.166996645927429,True
-1.07,1.91981840133667,-2.98981840133667,2.98981840133667,True
-1.16,0.308686017990112,-1.468686017990112,1.468686017990112,True
-1.2,0.283574193716049,-1.483574193716049,1.483574193716049,True
-1.78,-3.975486040115356,2.195486040115356,2.195486040115356,True
-1.37,-4.753479480743408,3.383479480743408,3.383479480743408,True
-1.53,-1.40712571144104,-0.12287428855895999,0.12287428855895999,True
-0.69,1.726585745811462,-2.416585745811462,2.416585745811462,True
-0.35,1.131660580635071,-1.481660580635071,1.481660580635071,True
-0.64,0.906039893627167,-1.5460398936271669,1.5460398936271669,True
-0.49,0.77708911895752,-1.26708911895752,1.26708911895752,True
-0.34,1.575682640075684,-1.9156826400756841,1.9156826400756841,True
-0.39,1.333160042762756,-1.723160042762756,1.723160042762756,True
-0.09,0.993052423000336,-1.083052423000336,1.083052423000336,True
-0.32,1.184477567672729,-1.504477567672729,1.504477567672729,True
0.09,-0.275877714157104,0.365877714157104,0.365877714157104,True
1.09,1.703691720962524,-0.6136917209625239,0.6136917209625239,True
1.37,0.662682235240936,0.7073177647590642,0.7073177647590642,True
2.24,1.377278208732605,0.8627217912673952,0.8627217912673952,True
2.38,1.425402522087097,0.954597477912903,0.954597477912903,True
1.89,1.010664939880371,0.8793350601196288,0.8793350601196288,True
1.17,-0.928318560123444,2.098318560123444,2.098318560123444,True
1.56,-0.494273155927658,2.054273155927658,2.054273155927658,True
1.7,1.661600708961487,0.03839929103851292,0.03839929103851292,True
1.92,2.161917209625244,-0.2419172096252442,0.2419172096252442,True
1.77,1.237902760505676,0.532097239494324,0.532097239494324,True
-0.48,-2.289963006973267,1.809963006973267,1.809963006973267,True
0.3,-2.289963006973267,2.589963006973267,2.589963006973267,True
0.52,-0.991844713687897,1.511844713687897,1.511844713687897,True
0.99,-0.008205218240619,0.998205218240619,0.998205218240619,True
1.14,-0.708432853221893,1.848432853221893,1.848432853221893,True
0.96,0.816791892051697,0.14320810794830297,0.14320810794830297,True
1.1,1.034075260162354,0.06592473983764613,0.06592473983764613,True
1.49,0.698991477489471,0.791008522510529,0.791008522510529,True
1.12,0.101333327591419,1.018666672408581,1.018666672408581,True
1.31,-0.655629754066467,1.965629754066467,1.965629754066467,True
0.94,2.069977760314941,-1.129977760314941,1.129977760314941,True
1.27,0.746568202972412,0.523431797027588,0.523431797027588,True
1.01,1.073281526565552,-0.06328152656555197,0.06328152656555197,True
1.37,1.095123648643494,0.274876351356506,0.274876351356506,True
1.06,0.772052764892578,0.28794723510742204,0.28794723510742204,True
1.15,-0.32185634970665,1.47185634970665,1.47185634970665,True
1.4,-0.533108532428741,1.933108532428741,1.933108532428741,False
1.52,0.776841104030609,0.743158895969391,0.743158895969391,True
1.62,-0.233800172805786,1.853800172805786,1.853800172805786,False
1.16,1.090227007865906,0.06977299213409394,0.06977299213409394,True
1.91,1.25331175327301,0.6566882467269899,0.6566882467269899,True
2.31,-0.662536323070526,2.972536323070526,2.972536323070526,False
2.25,0.125010445713997,2.124989554286003,2.124989554286003,True
2.12,1.746094226837158,0.3739057731628421,0.3739057731628421,True
1.29,2.153067111968994,-0.8630671119689941,0.8630671119689941,True
1.44,2.319380283355713,-0.8793802833557129,0.8793802833557129,True
1.8,2.066169261932373,-0.266169261932373,0.266169261932373,True
0.76,-1.033527612686157,1.793527612686157,1.793527612686157,True
1.02,-1.431285381317139,2.451285381317139,2.451285381317139,True
1.18,-1.955253839492798,3.135253839492798,3.135253839492798,True
1.86,-2.069994449615479,3.929994449615479,3.929994449615479,False
2.12,-1.455854177474976,3.575854177474976,3.575854177474976,False
1.8,-0.16058823466301,1.9605882346630101,1.9605882346630101,True
1.54,0.511298954486847,1.0287010455131531,1.0287010455131531,True
1.75,0.029821572825313,1.720178427174687,1.720178427174687,True
1.16,0.52669084072113,0.6333091592788699,0.6333091592788699,True
1.48,-0.675967454910278,2.155967454910278,2.155967454910278,True
1.34,-1.693951487541199,3.033951487541199,3.033951487541199,True
1.04,-1.601402640342712,2.641402640342712,2.641402640342712,True
0.94,-1.695560216903687,2.635560216903687,2.635560216903687,True
2.1,-1.695560216903687,3.795560216903687,3.795560216903687,False
1.26,0.095336310565472,1.164663689434528,1.164663689434528,True
0.31,-0.625631988048553,0.9356319880485531,0.9356319880485531,True
0.69,-1.434784054756165,2.124784054756165,2.124784054756165,True
0.79,-1.488191485404968,2.2781914854049683,2.2781914854049683,True
0.19,-1.06793737411499,1.25793737411499,1.25793737411499,True
0.78,0.370713859796524,0.40928614020347603,0.40928614020347603,True
0.37,1.090505957603455,-0.720505957603455,0.720505957603455,True
0.38,-0.807932615280151,1.187932615280151,1.187932615280151,True
-0.2,-0.317066073417664,0.11706607341766401,0.11706607341766401,True
0.51,0.486814767122269,0.023185232877731,0.023185232877731,True
0.94,0.288831919431686,0.651168080568314,0.651168080568314,True
0.44,-0.082353390753269,0.522353390753269,0.522353390753269,True
0.94,-1.099264860153198,2.0392648601531977,2.0392648601531977,True
0.87,-0.217519640922546,1.087519640922546,1.087519640922546,True
-0.58,0.876523613929749,-1.456523613929749,1.456523613929749,True
-0.55,0.559619009494781,-1.109619009494781,1.109619009494781,True
0.46,-2.001993417739868,2.461993417739868,2.461993417739868,True
1.91,0.718418657779694,1.1915813422203059,1.1915813422203059,True
2.67,-3.45973801612854,6.12973801612854,6.12973801612854,False
2.27,-0.983300089836121,3.253300089836121,3.253300089836121,True
2.9,-0.141157284379005,3.041157284379005,3.041157284379005,True
3.29,-0.443071156740189,3.733071156740189,3.733071156740189,False
2.85,-0.754186511039734,3.604186511039734,3.604186511039734,False
3.44,-0.426433563232422,3.866433563232422,3.866433563232422,False
3.65,1.696044683456421,1.953955316543579,1.953955316543579,True
3.46,1.539385080337524,1.920614919662476,1.920614919662476,True
3.38,1.727526545524597,1.652473454475403,1.652473454475403,True
3.07,0.967569470405579,2.102430529594421,2.102430529594421,True
2.59,-1.152173519134521,3.742173519134521,3.742173519134521,False
1.86,0.377943515777588,1.482056484222412,1.482056484222412,True
2.26,0.794255495071411,1.4657445049285887,1.4657445049285887,True
3.77,-0.806561470031738,4.576561470031738,4.576561470031738,False
3.44,-0.252087831497192,3.692087831497192,3.692087831497192,False
3.62,-0.700177252292633,4.320177252292633,4.320177252292633,False
2.88,-0.49284639954567,3.37284639954567,3.37284639954567,False
3.2,0.117200016975403,3.0827999830245973,3.0827999830245973,True
3.5,-5.313259124755859,8.81325912475586,8.81325912475586,False
2.16,0.984097242355347,1.175902757644653,1.175902757644653,True
2.66,-3.730855941772461,6.390855941772461,6.390855941772461,False
2.2,-1.242261648178101,3.442261648178101,3.442261648178101,False
1.86,0.147851526737213,1.7121484732627872,1.7121484732627872,True
2.07,-0.294079780578613,2.3640797805786127,2.3640797805786127,True
-0.3,-0.811431050300598,0.5114310503005981,0.5114310503005981,True
0.6,-0.048120860010386,0.6481208600103859,0.6481208600103859,True
1.84,-0.694291114807129,2.534291114807129,2.534291114807129,True
1.69,-1.655609607696533,3.3456096076965327,3.3456096076965327,False
1.52,-1.655609607696533,3.1756096076965328,3.1756096076965328,True
1.79,-0.106477007269859,1.8964770072698591,1.8964770072698591,True
1.67,0.087523601949215,1.582476398050785,1.582476398050785,True
2.62,0.008286446332932,2.611713553667068,2.611713553667068,True
2.11,0.086782023310661,2.023217976689339,2.023217976689339,True
2.18,0.005801557563245,2.1741984424367553,2.1741984424367553,True
2.2,0.196462631225586,2.0035373687744142,2.0035373687744142,True
2.02,0.524982869625092,1.495017130374908,1.495017130374908,True
2.25,0.75281286239624,1.49718713760376,1.49718713760376,True
1.55,0.117742262780666,1.4322577372193341,1.4322577372193341,True
1.26,0.63184654712677,0.62815345287323,0.62815345287323,True
0.73,1.563906908035278,-0.8339069080352781,0.8339069080352781,True
1.09,1.448402881622314,-0.35840288162231393,0.35840288162231393,True
0.94,0.842209577560425,0.09779042243957492,0.09779042243957492,True
0.84,-0.058890592306852,0.898890592306852,0.898890592306852,True
1.18,-0.272374421358109,1.452374421358109,1.452374421358109,True
1.0,0.550501823425293,0.44949817657470703,0.44949817657470703,True
0.93,1.14234185218811,-0.21234185218810986,0.21234185218810986,True
1.1,0.771935522556305,0.32806447744369505,0.32806447744369505,True
1.0,0.73370760679245,0.26629239320755005,0.26629239320755005,True
0.99,0.644526302814484,0.345473697185516,0.345473697185516,True
1.38,1.971475601196289,-0.5914756011962892,0.5914756011962892,True
1.36,-0.203207895159721,1.563207895159721,1.563207895159721,True
1.6,-0.103789828717709,1.7037898287177091,1.7037898287177091,True
1.32,-0.264000535011292,1.584000535011292,1.584000535011292,True
1.41,-0.884272933006287,2.2942729330062868,2.2942729330062868,True
1.08,-0.390008568763733,1.470008568763733,1.470008568763733,True
1.35,0.221928909420967,1.128071090579033,1.128071090579033,True
1.04,-0.92066216468811,1.96066216468811,1.96066216468811,True
1.71,0.954048871994019,0.755951128005981,0.755951128005981,True
1.36,-0.471837729215622,1.831837729215622,1.831837729215622,True
2.14,-0.883664011955261,3.023664011955261,3.023664011955261,True
2.22,0.677660703659058,1.5423392963409421,1.5423392963409421,True
2.19,-0.350143849849701,2.540143849849701,2.540143849849701,True
2.54,-4.125700950622559,6.665700950622559,6.665700950622559,False
2.99,-1.739311337471008,4.7293113374710085,4.7293113374710085,False
3.72,-0.431660711765289,4.151660711765289,4.151660711765289,False
3.61,1.116545557975769,2.493454442024231,2.493454442024231,True
3.62,-0.981349349021912,4.601349349021912,4.601349349021912,False
2.45,1.291774153709412,1.1582258462905881,1.1582258462905881,True
2.55,1.291774153709412,1.2582258462905878,1.2582258462905878,True
2.73,1.263928532600403,1.466071467399597,1.466071467399597,True
2.58,0.358743190765381,2.221256809234619,2.221256809234619,True
2.64,-0.77786111831665,3.41786111831665,3.41786111831665,False
2.59,0.509144425392151,2.080855574607849,2.080855574607849,True
2.58,0.284373670816422,2.295626329183578,2.295626329183578,True
2.6,1.178851842880249,1.421148157119751,1.421148157119751,True
2.68,0.623348295688629,2.056651704311371,2.056651704311371,True
2.71,2.535547018051147,0.17445298194885295,0.17445298194885295,True
2.53,-1.579835414886475,4.109835414886475,4.109835414886475,False
1.82,0.258471190929413,1.561528809070587,1.561528809070587,True
0.89,0.051057543605566,0.838942456394434,0.838942456394434,True
0.98,0.512482166290283,0.467517833709717,0.467517833709717,True
1.41,1.102747201919556,0.3072527980804438,0.3072527980804438,True
1.06,1.038658022880554,0.021341977119446076,0.021341977119446076,True
1.92,1.169108152389526,0.750891847610474,0.750891847610474,True
1.74,-0.274555176496506,2.014555176496506,2.014555176496506,True
1.82,1.129088759422302,0.690911240577698,0.690911240577698,True
2.43,1.643913865089417,0.7860861349105832,0.7860861349105832,True
2.36,0.70611584186554,1.6538841581344599,1.6538841581344599,True
1.35,1.110879063606262,0.2391209363937381,0.2391209363937381,True
1.26,0.604473412036896,0.655526587963104,0.655526587963104,True
0.95,0.94954514503479,0.00045485496520991653,0.00045485496520991653,True
0.65,0.041567828506231,0.608432171493769,0.608432171493769,True
1.07,-0.476760119199753,1.546760119199753,1.546760119199753,True
0.79,-1.309378266334534,2.0993782663345337,2.0993782663345337,True
0.61,0.775405704975128,-0.16540570497512797,0.16540570497512797,True
0.78,0.409365624189377,0.37063437581062303,0.37063437581062303,True
0.91,0.697989404201508,0.21201059579849202,0.21201059579849202,True
0.72,0.6500044465065,0.06999555349349995,0.06999555349349995,True
0.86,0.325428634881973,0.534571365118027,0.534571365118027,True
0.6,1.321476578712463,-0.721476578712463,0.721476578712463,True
0.82,0.862856924533844,-0.04285692453384404,0.04285692453384404,True
0.24,0.57975310087204,-0.33975310087204,0.33975310087204,True
0.49,0.850833654403687,-0.360833654403687,0.360833654403687,True
0.96,0.570725917816162,0.38927408218383797,0.38927408218383797,True
0.97,0.281250923871994,0.688749076128006,0.688749076128006,True
1.5,-3.257202625274658,4.757202625274658,4.757202625274658,False
1.23,1.371937394142151,-0.14193739414215112,0.14193739414215112,True
0.55,-0.295643895864487,0.8456438958644871,0.8456438958644871,True
0.91,0.643196761608124,0.26680323839187603,0.26680323839187603,True
1.0,0.930903136730194,0.06909686326980602,0.06909686326980602,True
1.23,0.134701088070869,1.095298911929131,1.095298911929131,True
1.31,0.916264593601227,0.393735406398773,0.393735406398773,True
3.26,1.676165819168091,1.5838341808319087,1.5838341808319087,True
3.23,0.029503194615245,3.200496805384755,3.200496805384755,True
3.12,-0.95082950592041,4.07082950592041,4.07082950592041,True
1.65,0.721482574939728,0.9285174250602719,0.9285174250602719,True
1.46,0.544111549854279,0.915888450145721,0.915888450145721,True
1.03,-0.588619291782379,1.618619291782379,1.618619291782379,True
1.09,-1.18706738948822,2.27706738948822,2.27706738948822,True
1.08,0.409247428178787,0.6707525718212131,0.6707525718212131,True
0.82,0.333943605422974,0.48605639457702593,0.48605639457702593,True
0.81,0.484626114368439,0.32537388563156106,0.32537388563156106,True
1.03,-0.332724869251251,1.362724869251251,1.362724869251251,True
0.7,-1.08593475818634,1.78593475818634,1.78593475818634,True
0.98,0.52843576669693,0.45156423330306994,0.45156423330306994,True
1.07,1.600500464439392,-0.530500464439392,0.530500464439392,True
1.24,-1.017787218093872,2.2577872180938723,2.2577872180938723,True
1.16,0.15565499663353,1.00434500336647,1.00434500336647,True
1.27,1.60531222820282,-0.33531222820282003,0.33531222820282003,True
1.53,4.788299560546875,-3.2582995605468748,3.2582995605468748,True
3.43,1.483150720596313,1.9468492794036871,1.9468492794036871,True
3.66,0.551418125629425,3.108581874370575,3.108581874370575,True
3.8,1.164242148399353,2.635757851600647,2.635757851600647,True
3.7,0.179372921586037,3.520627078413963,3.520627078413963,True
3.7,0.254904985427856,3.445095014572144,3.445095014572144,True
3.25,-0.816534578800201,4.066534578800201,4.066534578800201,True
3.43,1.163414835929871,2.266585164070129,2.266585164070129,True
3.05,0.271233439445496,2.7787665605545038,2.7787665605545038,True
3.37,1.132204294204712,2.237795705795288,2.237795705795288,True
3.49,2.298367500305176,1.1916324996948244,1.1916324996948244,True
3.24,1.866942286491394,1.3730577135086062,1.3730577135086062,True
2.87,1.831806540489197,1.038193459510803,1.038193459510803,True
2.72,1.054084420204163,1.6659155797958372,1.6659155797958372,True
2.82,2.036685705184937,0.7833142948150629,0.7833142948150629,True
1.89,-0.61325877904892,2.50325877904892,2.50325877904892,True
2.19,1.835542678833008,0.3544573211669919,0.3544573211669919,True
