fault_distance_km,fault_type,raw_effect_mm_yr,p_value_raw,p_value_fdr,truly_significant,significant_fdr,window_km_used,n_faults_consolidated,drainage_class,lc_mode,lc_point_meta
28.050000000000306,Reverse,-2.8438264711336654,0.004503414121098621,0.11558762910819793,False,False,0.5,5,endorheic–terminal,Urban,Urban
28.89000000000034,Unknown,2.267244268031347,0.022792452845631743,0.25071698130194914,False,False,0.6790036965790718,1,endorheic–terminal,Urban,Urban
30.080000000000382,Reverse,-0.34160494310655687,0.5689015956203989,0.8939882216891982,False,False,1.3257190574087347,3,endorheic–terminal,Urban,Bare/Sparse
31.224000000000427,Reverse,-0.1965971312962982,0.8506683423979884,0.9902957414460927,False,False,1.1990477474169523,5,endorheic–terminal,Urban,Water
32.64000000000048,Left Lateral,1.069658639094871,0.35125920649820497,0.7954987911871113,False,False,1.0259519369819095,2,endorheic–terminal,Urban,Forest
34.182000000000535,Reverse,-0.49796086235355896,0.5303088114143757,0.8939882216891982,False,False,1.1407693846293698,5,endorheic–terminal,Urban,Urban
36.270000000000614,Reverse,-0.1837359806164527,0.6932658270353722,0.9902957414460927,False,False,1.069359354165957,2,endorheic–terminal,Urban,Urban
38.430000000000696,Reverse,-0.09383750993818529,0.8486276074401867,0.9902957414460927,False,False,1.226068943041164,8,endorheic–terminal,Water,Urban
41.70000000000081,Reverse,-0.02679811180992564,0.9657687824064898,0.9915226166039962,False,False,0.8018540471223323,2,endorheic–terminal,Urban,Urban
42.630000000000855,Left Lateral,-0.2558792833546628,0.5349752387698571,0.8939882216891982,False,False,0.9584541747482176,1,endorheic–terminal,Urban,Urban
43.17000000000087,Reverse,-0.13819654213530685,0.7802124956653587,0.9902957414460927,False,False,0.9280606185797629,11,endorheic–terminal,Urban,Bare/Sparse
46.080000000000986,Reverse,0.11640290537705811,0.7525245008656128,0.9902957414460927,False,False,1.018985251686408,9,endorheic–terminal,Urban,Urban
48.960000000001095,Reverse,0.38953285176081176,0.1446663804299427,0.44557245172422355,False,False,0.5543928726204244,4,endorheic–terminal,Urban,Urban
50.010000000001135,Reverse,1.2706113182391752,0.04212373712199709,0.2948661598539796,False,False,0.6128413300665811,5,endorheic–terminal,Urban,Urban
51.065000000001184,Reverse,0.12883011918318898,0.7684098564279124,0.9902957414460927,False,False,0.7787713896263524,12,endorheic–terminal,Water,Urban
54.45000000000131,Reverse,1.0002394583874517,0.0788057061167345,0.3569434924110916,False,False,0.6777610531105256,5,endorheic–terminal,Urban,Water
59.280000000001486,Reverse,0.36735373590555465,0.08693038897173057,0.3585096362347249,False,False,1.0859470846329722,2,endorheic–terminal,Water,Urban
60.39750000000153,Unknown,0.00359831192481308,0.9815789536792494,0.9944944662276606,False,False,1.4025154316505435,4,endorheic–terminal,Urban,Urban
61.080000000001554,Unknown,0.6519436199252914,0.13994349297498263,0.44557245172422355,False,False,1.0952589039510887,1,endorheic–terminal,Urban,Urban
61.80000000000158,Unknown,0.3192644178828874,0.4275581414430767,0.8441532536183822,False,False,1.173817156213813,1,endorheic–terminal,Water,Urban
66.32000000000174,Reverse,-0.05082936510627206,0.8642841063276862,0.9902957414460927,False,False,1.0656254783391912,3,endorheic–terminal,Urban,Urban
78.2100000000022,Reverse,-0.08930141773660638,0.8344488858909185,0.9902957414460927,False,False,0.6271398602826352,1,endorheic–terminal,Urban,Water
87.20250000000252,Reverse,-0.6270016476430081,0.09698838811264798,0.3585096362347249,False,False,0.6009262654793817,4,endorheic–terminal,Urban,Urban
88.8000000000026,Reverse,-1.0585091343039974,0.004104802515651026,0.11558762910819793,False,False,0.875020852195957,4,endorheic–terminal,Water,Urban
89.52000000000263,Unknown,0.21776842550512698,0.41872423516257884,0.8441532536183822,False,False,0.9010159132484274,1,endorheic–terminal,Urban,Water
92.34000000000273,Buried,-0.08497238082980577,0.8588237689707786,0.9902957414460927,False,False,0.6082355639406769,1,endorheic–terminal,Urban,Urban
94.53000000000281,Reverse,-0.11154842801918902,0.8263509655673436,0.9902957414460927,False,False,0.5332064131571093,5,endorheic–terminal,Urban,Urban
96.18000000000288,Buried,-0.01542235333677202,0.9654957321315858,0.9915226166039962,False,False,0.5,1,endorheic–terminal,Urban,Forest
98.13000000000294,Reverse,-0.08376626284285016,0.8854494511729184,0.9902957414460927,False,False,0.5,3,endorheic–terminal,Urban,Urban
100.20000000000303,Reverse,0.6718540042638776,0.24900703358774798,0.647388555667293,False,False,0.5,1,endorheic–terminal,Urban,Urban
101.85000000000309,Reverse,-0.38347562930236273,0.07532498334999758,0.3569434924110916,False,False,0.5,12,endorheic–terminal,Urban,Urban
104.92200000000321,Reverse,-0.28834667899424116,0.4002380346083848,0.8367317699239928,False,False,0.5,10,endorheic–terminal,Urban,Urban
105.60000000000323,Reverse,-0.33547917877634337,0.5646861271995448,0.8939882216891982,False,False,0.5,1,endorheic–terminal,Urban,Urban
106.65000000000327,Reverse,0.12736850418150403,0.7935998945950723,0.9902957414460927,False,False,0.5,2,endorheic–terminal,Urban,Urban
108.66000000000335,Buried,-0.5431381355971099,0.4966623855137019,0.8939882216891982,False,False,0.5,1,endorheic–terminal,Water,Bare/Sparse
110.88000000000342,Reverse,0.3057176443437735,0.19808533420666516,0.5447346690683291,False,False,0.5,6,endorheic–terminal,Urban,Urban
112.08000000000347,Reverse,-0.8662510590095605,0.14325289738052532,0.44557245172422355,False,False,0.5,8,endorheic–terminal,Urban,Urban
113.16000000000352,Reverse,-0.43669693617682376,0.28338657223280994,0.6818989394351989,False,False,0.5,2,endorheic–terminal,Urban,Urban
113.76000000000353,Reverse,-0.00014639667102273046,0.9948691044482082,0.9948691044482082,False,False,0.5,1,endorheic–terminal,Urban,Ice/Snow
114.69375000000358,Reverse,-0.878208146430552,0.09367210068288115,0.3585096362347249,False,False,0.5,8,endorheic–terminal,Urban,Urban
115.58000000000362,Reverse,0.029497274902100135,0.9270541036648858,0.9914328608638363,False,False,0.5,6,endorheic–terminal,Urban,Urban
116.88000000000366,Reverse,0.43186581270261276,0.49649571707776874,0.8939882216891982,False,False,0.5,1,endorheic–terminal,Urban,Urban
118.89000000000374,Reverse,-0.7202773146397833,0.05554175008608468,0.3229104468590257,False,False,0.520507351401768,3,endorheic–terminal,Bare/Sparse,Forest
120.85363636364015,Reverse,0.26754116678521733,0.25222930740284144,0.647388555667293,False,False,0.5923821536880789,11,endorheic–terminal,Urban,Urban
120.96375000000381,Reverse,0.05033908039331436,0.8224730559933562,0.9902957414460927,False,False,0.5775517800328731,8,endorheic–terminal,Urban,Urban
122.37000000000387,Reverse,0.725634641741358,0.13727080376047757,0.44557245172422355,False,False,0.9130039643716465,3,endorheic–terminal,Urban,Urban
124.17000000000394,Reverse,-0.033642635991176284,0.9228752742857204,0.9914328608638363,False,False,0.5124683243572816,2,endorheic–terminal,Urban,Urban
127.08000000000405,Reverse,0.7632264137112846,0.6648496227236143,0.9902957414460927,False,False,0.5,2,endorheic–terminal,Urban,Urban
128.95500000000413,Reverse,0.5264309777663305,0.4020659154180225,0.8367317699239928,False,False,0.597526757076055,2,endorheic–terminal,Water,Urban
131.0400000000042,Reverse,-0.9694808150109433,0.037446863853328,0.2883408516706256,False,False,0.6261916739659479,1,endorheic–terminal,Water,Urban
131.86000000000422,Reverse,0.05324268043041201,0.9065499327210218,0.9914328608638363,False,False,0.8475161941598297,3,endorheic–terminal,Water,Bare/Sparse
135.84000000000438,Reverse,-0.11452928668130988,0.7755279802716295,0.9902957414460927,False,False,1.1426530902299614,1,endorheic–terminal,Urban,Forest
142.53000000000463,Reverse,-0.24652933506738578,0.7247003562706331,0.9902957414460927,False,False,0.6343240199313371,1,endorheic–terminal,Water,Urban
144.2700000000047,Reverse,-1.430944033499275,0.09777535533674316,0.3585096362347249,False,False,0.7206640388669161,1,endorheic–terminal,Urban,Urban
145.38000000000474,Reverse,0.3689023448163506,0.36873491905002964,0.8112168219100653,False,False,1.231738506826503,2,endorheic–terminal,Urban,Bare/Sparse
149.6100000000049,Reverse,-0.6577444312812274,0.05485703302052231,0.3229104468590257,False,False,1.197608846181979,1,endorheic–terminal,Urban,Urban
158.47200000000524,Left Lateral,0.025067120347614824,0.9567556159243313,0.9915226166039962,False,False,0.6179536966801957,5,endorheic–terminal,Urban,Urban
165.2175000000055,Left Lateral,0.5290618972989903,0.05871099033800467,0.3229104468590257,False,False,0.7425062178723771,4,endorheic–terminal,Urban,Urban
167.37000000000558,Left Lateral,-0.16705831657496406,0.8363926498377576,0.9902957414460927,False,False,0.6935525747517635,2,endorheic–terminal,Urban,Urban
169.41000000000565,Unknown,-1.1380122914526833,0.19806789249200868,0.5447346690683291,False,False,1.212996822011304,1,endorheic–terminal,Water,Water
179.16000000000602,Reverse,-0.5460198044776918,0.5610710710947755,0.8939882216891982,False,False,1.4481590211154995,1,endorheic–terminal,Urban,Urban
