fault_distance_km,fault_type,landcover_class,upstream_n,downstream_n,raw_effect_mm_yr,residual_effect_mm_yr,t_statistic,p_value_raw,window_km_used,lc_mode,lc_entropy,lc_point_meta,p_lc_urban,p_lc_agriculture,p_lc_forest,p_lc_shrubland,p_lc_grass_shrub,p_lc_wetland,p_lc_water,p_lc_ice_snow,p_lc_bare_sparse,p_lc_other,drainage_class,is_internal,n_faults_consolidated,residual_effect_median_mm_yr,p_value_mw,robust_significant,residual_effect_median_lowess_mm_yr,p_value_mw_lowess,robust_significant_lowess,effect_significant,p_value_fdr,p_value_bonf,significant_fdr,significant_bonf,statistically_significant,truly_significant
7.965000000000023,Reverse,11,11,16,0.9732958139343695,0.9710098454673366,-1.4664950150088443,0.1649011494565826,0.5,Urban,0.4175732119168012,Urban,0.8529411764705882,0.0,0.0,0.0,0.0,0.0,0.14705882352941177,0.0,0.0,0.0,endorheic–terminal,True,8,0.20735967055060028,0.10876756967904058,False,0.22336649200316505,0.09830977396971241,False,True,0.48836109646757153,1.0,False,False,False,False
8.282500000000015,Reverse,11,16,13,-0.3597579963791828,-0.36195178869835154,0.9877331590057209,0.3330074992936969,0.5,Urban,0.4253282933732617,Urban,0.8484848484848485,0.0,0.0,0.0,0.0,0.0,0.15151515151515152,0.0,0.0,0.0,endorheic–terminal,True,12,-0.5956510366268261,0.3686609328681266,False,-0.5784584636223575,0.4172056576424431,False,False,0.7770174983519594,1.0,False,False,False,False
9.824999999999982,Reverse,11,9,17,0.35385319103602486,0.35157541600435804,-0.6968292843741163,0.4990481176690491,0.5,Urban,0.5084497473954532,Urban,0.7941176470588235,0.0,0.0,0.0,0.0,0.0,0.20588235294117646,0.0,0.0,0.0,endorheic–terminal,True,6,0.0866030839648958,0.2577046860019466,False,0.10545558238372477,0.2577046860019466,False,False,0.8939882216891982,1.0,False,False,False,False
10.504285714285682,Reverse,11,17,16,-1.2852193798650715,-1.287652830168687,1.8906324484084736,0.07270350027113986,0.5,Urban,0.613410049457059,Urban,0.696969696969697,0.0,0.0,0.0,0.0,0.0,0.30303030303030304,0.0,0.0,0.0,endorheic–terminal,True,7,-0.9382555099758396,0.01659966655880766,True,-0.9194347316036504,0.018302788299065485,True,True,0.3569434924110916,1.0,False,False,False,False
10.709999999999964,Reverse,11,16,16,-1.7348593554925174,-1.7373665467144244,2.5385100881863716,0.01755520005097722,0.5,Urban,0.5538582294924286,Urban,0.7575757575757576,0.0,0.0,0.0,0.0,0.0,0.24242424242424243,0.0,0.0,0.0,endorheic–terminal,True,6,-1.6053712735003614,0.01219975527401323,True,-1.5759895320265112,0.013563360005107201,True,True,0.225291733987541,1.0,False,False,True,False
11.999999999999936,Reverse,11,16,14,-1.3722084734056677,-1.374589251624789,2.744889407140224,0.010971030888476146,0.5,Urban,0.4253282933732617,Urban,0.8484848484848485,0.0,0.0,0.0,0.0,0.0,0.15151515151515152,0.0,0.0,0.0,endorheic–terminal,True,4,-2.7623059165135846,0.01683431251446775,True,-2.744757233806629,0.021045595251228347,True,True,0.16998921265329986,0.8447693784126633,False,False,True,False
12.809999999999919,Unknown,8,12,12,0.16423007845878612,0.16185807892041337,-0.22110774348583592,0.8270991189106242,0.5,Urban,0.6810886444425596,Water,0.7272727272727273,0.0,0.030303030303030304,0.0,0.0,0.0,0.24242424242424243,0.0,0.0,0.0,endorheic–terminal,True,1,2.1057716891017972,0.9309874465595671,False,2.128509899522736,0.8852339144732017,False,False,0.9902957414460927,1.0,False,False,False,False
13.319999999999908,Reverse,11,12,15,-0.4623618930578235,-0.46488629049399804,0.6176651066755203,0.5426456997987725,0.5,Urban,0.43749495735702343,Urban,0.8787878787878788,0.0,0.030303030303030304,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,endorheic–terminal,True,6,-2.3701489185059117,0.6783194119448576,False,-2.3480367149876535,0.7143930376343264,False,False,0.8939882216891982,1.0,False,False,False,False
14.489999999999883,Reverse,11,11,11,-0.10404481129212817,-0.10677992898875394,0.1445268463025836,0.8874078722049401,0.5,Urban,0.7380595340778923,Urban,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.30303030303030304,0.030303030303030304,0.0,0.0,endorheic–terminal,True,2,-0.2653253287177998,0.792812616632073,False,-0.25024153508876523,0.8438314252467704,False,False,0.9902957414460927,1.0,False,False,False,False
15.591666666666526,Reverse,8,15,16,-1.0039817204450323,-1.006485839128677,2.242589444302432,0.032866803223825354,0.5,Urban,1.0803053251272186,Water,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.30303030303030304,0.09090909090909091,0.06060606060606061,0.0,endorheic–terminal,True,18,-1.1250175993134823,0.004709124806406389,True,-1.1094250822946252,0.004709124806406389,True,True,0.28119376091495024,1.0,False,False,True,False
