river_id_filehint,fault_distance_km,fault_type,landcover_class,upstream_n,downstream_n,raw_effect_mm_yr,residual_effect_mm_yr,t_statistic,p_value_raw,window_km_used,lc_mode,lc_entropy,lc_point_meta,p_lc_urban,p_lc_agriculture,p_lc_forest,p_lc_shrubland,p_lc_grass_shrub,p_lc_wetland,p_lc_water,p_lc_ice_snow,p_lc_bare_sparse,p_lc_other,drainage_class,is_internal,n_faults_consolidated,residual_effect_median_mm_yr,p_value_mw,robust_significant,residual_effect_median_lowess_mm_yr,p_value_mw_lowess,robust_significant_lowess,effect_significant,p_value_fdr,p_value_bonf,significant_fdr,significant_bonf,statistically_significant,truly_significant
40276558,7.965000000000023,Reverse,11,11,16,0.9732958139343696,0.9710098454673366,-1.4664950150088445,0.1649011494565826,0.5,Urban,0.4175732119168012,Urban,0.8529411764705882,0.0,0.0,0.0,0.0,0.0,0.1470588235294117,0.0,0.0,0.0,endorheic–terminal,True,8,0.2073596705506002,0.1087675696790405,False,0.223366492003165,0.0983097739697124,False,True,0.4883610964675715,1.0,False,False,False,False
40276558,8.282500000000015,Reverse,11,16,13,-0.3597579963791828,-0.3619517886983515,0.9877331590057208,0.3330074992936969,0.5,Urban,0.4253282933732617,Urban,0.8484848484848485,0.0,0.0,0.0,0.0,0.0,0.1515151515151515,0.0,0.0,0.0,endorheic–terminal,True,12,-0.5956510366268261,0.3686609328681266,False,-0.5784584636223575,0.4172056576424431,False,False,0.7770174983519594,1.0,False,False,False,False
40276558,9.824999999999982,Reverse,11,9,17,0.3538531910360248,0.351575416004358,-0.6968292843741163,0.4990481176690491,0.5,Urban,0.5084497473954532,Urban,0.7941176470588235,0.0,0.0,0.0,0.0,0.0,0.2058823529411764,0.0,0.0,0.0,endorheic–terminal,True,6,0.0866030839648958,0.2577046860019466,False,0.1054555823837247,0.2577046860019466,False,False,0.8939882216891982,1.0,False,False,False,False
40276558,10.504285714285682,Reverse,11,17,16,-1.2852193798650715,-1.287652830168687,1.8906324484084736,0.0727035002711398,0.5,Urban,0.613410049457059,Urban,0.696969696969697,0.0,0.0,0.0,0.0,0.0,0.303030303030303,0.0,0.0,0.0,endorheic–terminal,True,7,-0.9382555099758396,0.0165996665588076,True,-0.9194347316036504,0.0183027882990654,True,True,0.3569434924110916,1.0,False,False,False,False
40276558,10.709999999999964,Reverse,11,16,16,-1.7348593554925174,-1.7373665467144244,2.538510088186372,0.0175552000509772,0.5,Urban,0.5538582294924286,Urban,0.7575757575757576,0.0,0.0,0.0,0.0,0.0,0.2424242424242424,0.0,0.0,0.0,endorheic–terminal,True,6,-1.6053712735003614,0.0121997552740132,True,-1.5759895320265112,0.0135633600051072,True,True,0.225291733987541,1.0,False,False,True,False
40276558,11.999999999999936,Reverse,11,16,14,-1.3722084734056677,-1.374589251624789,2.744889407140224,0.0109710308884761,0.5,Urban,0.4253282933732617,Urban,0.8484848484848485,0.0,0.0,0.0,0.0,0.0,0.1515151515151515,0.0,0.0,0.0,endorheic–terminal,True,4,-2.7623059165135846,0.0168343125144677,True,-2.744757233806629,0.0210455952512283,True,True,0.1699892126532998,0.8447693784126633,False,False,True,False
40276558,12.80999999999992,Unknown,8,12,12,0.1642300784587861,0.1618580789204133,-0.2211077434858359,0.8270991189106242,0.5,Urban,0.6810886444425596,Water,0.7272727272727273,0.0,0.0303030303030303,0.0,0.0,0.0,0.2424242424242424,0.0,0.0,0.0,endorheic–terminal,True,1,2.105771689101797,0.9309874465595672,False,2.128509899522736,0.8852339144732017,False,False,0.9902957414460928,1.0,False,False,False,False
40276558,13.319999999999908,Reverse,11,12,15,-0.4623618930578235,-0.464886290493998,0.6176651066755203,0.5426456997987725,0.5,Urban,0.4374949573570234,Urban,0.8787878787878788,0.0,0.0303030303030303,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,endorheic–terminal,True,6,-2.370148918505912,0.6783194119448576,False,-2.348036714987653,0.7143930376343264,False,False,0.8939882216891982,1.0,False,False,False,False
40276558,14.489999999999885,Reverse,11,11,11,-0.1040448112921281,-0.1067799289887539,0.1445268463025836,0.8874078722049401,0.5,Urban,0.7380595340778923,Urban,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.303030303030303,0.0303030303030303,0.0,0.0,endorheic–terminal,True,2,-0.2653253287177998,0.792812616632073,False,-0.2502415350887652,0.8438314252467704,False,False,0.9902957414460928,1.0,False,False,False,False
40276558,15.591666666666526,Reverse,8,15,16,-1.0039817204450323,-1.006485839128677,2.242589444302432,0.0328668032238253,0.5,Urban,1.0803053251272186,Water,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.303030303030303,0.0909090909090909,0.0606060606060606,0.0,endorheic–terminal,True,18,-1.1250175993134823,0.0047091248064063,True,-1.1094250822946252,0.0047091248064063,True,True,0.2811937609149502,1.0,False,False,True,False
