distance_km,velocity_mean,velocity_std,slope_mean,slope_std,roughness_mean,roughness_std
0.24,-1.4942342638969421,1.6910829840325157,19.900902102975284,13.90429310994859,29.637522977941178,22.57403312661654
0.7500000000000003,0.9787763257821404,0.8721657477250964,13.26534222504672,14.445334192249108,20.41964901194853,23.22067602373752
1.245000000000001,0.2615176694733755,1.8655698921826467,9.558403767645359,9.874456819344193,14.915786743164062,16.46245726980013
1.740000000000001,0.4826433480096359,1.56416870022336,13.895745158195496,11.076190912137706,20.843793083639707,16.941085203116977
2.25,0.900468115011851,1.5531346430945225,14.55359517476138,13.72426799584399,22.705552045036764,25.70109755243034
2.7599999999999967,1.1083470415323975,0.8503838091667236,12.723216190057641,10.5085287487871,19.60695513556985,14.847058218062259
3.2549999999999937,1.381110681220889,2.0500502387488924,13.810111206024885,10.6052185196008,21.757774353027344,16.869255797442513
3.7499999999999902,0.45545941476638496,1.4152929216718135,12.67824210840113,14.623406562476738,21.1568603515625,25.59620345891783
4.259999999999991,1.292521475814283,0.826185966225673,9.749050946796642,9.586823907302122,15.199879365808824,13.89730639985687
4.7549999999999955,1.2707409533587368,0.5559200850014676,15.027437143027782,11.541730407223993,21.5743408203125,16.29646084979433
5.25,0.5312025348345438,1.0933860332105407,8.517960912602788,8.115954095633647,13.333539177389707,12.861705539291231
5.745000000000004,1.0437323546835355,1.011214618180093,4.8503173384815454,6.838137666970757,8.237701416015625,11.022579335937465
6.240000000000008,-0.07241171225905421,1.0400259534069987,11.158435083487454,9.847673572344217,18.24258243336397,15.619414469429804
6.750000000000012,1.2003808056606968,0.8726421940179355,8.898947109194363,10.094744166439815,13.667839499080882,15.249955888252883
7.245000000000016,0.41501132448514305,1.3265803900168656,7.512679595500231,7.923093583567455,11.509193420410156,12.720015163569318
7.740000000000021,1.0811771584053835,0.9130657418973518,11.550064507652731,10.077611971082119,17.561322380514707,13.92908593627213
8.250000000000016,-0.5317196920514109,2.2877800052331208,10.480247802594128,8.956030038690399,15.766917509191176,12.671033348810214
8.745000000000006,-0.27075450335230156,1.9462979365465047,14.022309005260468,17.12041836431636,25.29094696044922,39.142190500601906
9.239999999999995,0.1702403604984285,2.501730698965318,11.55990269780159,9.720752923476132,17.3011474609375,13.952446734786164
