fault_distance_km,fault_type,landcover_class,upstream_n,downstream_n,raw_effect_mm_yr,residual_effect_mm_yr,t_statistic,p_value_raw,window_km_used,lc_mode,lc_entropy,lc_point_meta,p_lc_urban,p_lc_agriculture,p_lc_forest,p_lc_shrubland,p_lc_grass_shrub,p_lc_wetland,p_lc_water,p_lc_ice_snow,p_lc_bare_sparse,p_lc_other,drainage_class,is_internal,n_faults_consolidated,residual_effect_median_mm_yr,p_value_mw,robust_significant,residual_effect_median_lowess_mm_yr,p_value_mw_lowess,robust_significant_lowess,effect_significant,p_value_fdr,p_value_bonf,significant_fdr,significant_bonf,statistically_significant,truly_significant
0.7600000000000003,Normal,11,7,7,-0.26928723709923885,-0.2805896456839396,0.3263261041202666,0.750218014543157,0.5,Urban,1.011286827354249,Urban,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.15151515151515152,0.3939393939393939,0.0,exorheic–inland,False,3,-0.48081101950886035,0.8047785547785549,False,-0.5082391799301473,0.8047785547785549,False,False,0.8335755717146188,1.0,False,False,False,False
2.939999999999996,Reverse,11,13,15,0.24682737195338955,0.23480897368458986,-0.40610745129901693,0.6887674750793745,0.5,Urban,0.7733057755573662,Urban,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.12121212121212122,0.15151515151515152,0.0,exorheic–inland,False,1,0.16231335260266566,0.96325816817584,False,0.12393084615892436,0.96325816817584,False,False,0.8335755717146188,1.0,False,False,False,False
4.229999999999991,Normal,11,15,14,0.9152195248575437,0.9045154790802684,-2.419512485504151,0.02573560005043456,0.5,Urban,0.7119200413938614,Urban,0.696969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.2727272727272727,0.0,exorheic–inland,False,1,0.5753577120945848,0.0771336684412056,False,0.6380929172696682,0.052120248298436415,False,True,0.18780362655423297,0.2573560005043456,False,False,True,False
5.820000000000004,Reverse,11,20,19,-0.6958800112338442,-0.7117593704156931,2.029087700003229,0.04987811460533359,0.6863074669265914,Bare/Sparse,1.174312020646558,Urban,0.3111111111111111,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.28888888888888886,0.37777777777777777,0.0,exorheic–inland,False,1,-0.38520513126114675,0.03632512253664098,False,-0.24299322011898167,0.08398807694016662,False,True,0.18780362655423297,0.4987811460533359,False,False,True,False
14.174999999999889,Buried,5,17,16,0.40906334994360793,0.3978856002771211,-1.9827443501943383,0.05634108796626989,0.5,Urban,1.195840896937731,Bare/Sparse,0.5,0.0,0.0,0.029411764705882353,0.0,0.0,0.029411764705882353,0.14705882352941177,0.29411764705882354,0.0,exorheic–inland,False,2,0.6258620921241911,0.0496236380193358,True,0.6514176769901431,0.03509317585891149,True,False,0.18780362655423297,0.5634108796626989,False,False,False,False
17.159999999999894,Normal,11,15,16,-0.40413848056147517,-0.4157733129280794,1.1355452761660503,0.2657324658008591,0.5,Urban,1.1871021150747314,Urban,0.6060606060606061,0.0,0.030303030303030304,0.030303030303030304,0.0,0.0,0.12121212121212122,0.18181818181818182,0.030303030303030304,0.0,exorheic–inland,False,1,-0.1764687692499602,0.3737931994036915,False,-0.15061779745705262,0.3737931994036915,False,False,0.5314649316017181,1.0,False,False,False,False
17.669999999999913,Unknown,11,16,14,-0.3621319608230674,-0.37295947829076453,0.7447066891513121,0.4649730502436549,0.5,Urban,1.0680292235764448,Urban,0.6666666666666666,0.0,0.030303030303030304,0.030303030303030304,0.0,0.0,0.06060606060606061,0.18181818181818182,0.030303030303030304,0.0,exorheic–inland,False,1,0.26730652810257155,0.9172277768877938,False,0.29846346485485375,0.9834169441859234,False,False,0.7749550837394248,1.0,False,False,False,False
21.51000000000006,Reverse,11,16,16,0.10997025115648285,0.09866784257178174,-0.5418188838169299,0.5920266548647053,0.5,Urban,0.886941471463143,Urban,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.12121212121212122,0.24242424242424243,0.0,exorheic–inland,False,1,0.12613405453067011,0.5095387556068434,False,0.10758339921910925,0.664707815503064,False,False,0.8335755717146188,1.0,False,False,False,False
24.270000000000163,Normal,5,17,17,0.05707090742447796,0.045103651275970796,-0.18147786817459077,0.8571467920258066,0.5103936206335842,Urban,0.9461749088894452,Bare/Sparse,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.17142857142857143,0.22857142857142856,0.0,exorheic–inland,False,1,0.1775754719885717,0.7828950572330956,False,0.15080458606842395,0.8632664146869172,False,False,0.8571467920258066,1.0,False,False,False,False
27.510000000000282,Left Lateral,11,16,16,0.4720006138086319,0.46069820522393073,-1.348128415516004,0.1879912807368323,0.5,Urban,0.9433797389556117,Urban,0.696969696969697,0.0,0.030303030303030304,0.0,0.0,0.0,0.030303030303030304,0.06060606060606061,0.18181818181818182,0.0,exorheic–inland,False,1,0.40994679996722305,0.23514837837692237,False,0.2686882620324088,0.41776103043678603,False,False,0.4699782018420807,1.0,False,False,False,False
