river_id_filehint,fault_distance_km,fault_type,landcover_class,upstream_n,downstream_n,raw_effect_mm_yr,residual_effect_mm_yr,t_statistic,p_value_raw,window_km_used,lc_mode,lc_entropy,lc_point_meta,p_lc_urban,p_lc_agriculture,p_lc_forest,p_lc_shrubland,p_lc_grass_shrub,p_lc_wetland,p_lc_water,p_lc_ice_snow,p_lc_bare_sparse,p_lc_other,drainage_class,is_internal,n_faults_consolidated,residual_effect_median_mm_yr,p_value_mw,robust_significant,residual_effect_median_lowess_mm_yr,p_value_mw_lowess,robust_significant_lowess,effect_significant,p_value_fdr,p_value_bonf,significant_fdr,significant_bonf,statistically_significant,truly_significant
40417973,0.4950000000000003,Reverse,11,4,12,-3.3485635633890825,-3.360783045351269,4.151481875188384,0.0107651025517644,1.9754123111928048,Urban,0.7346366454699506,Urban,0.7469879518072289,0.0,0.0481927710843373,0.0,0.0,0.0,0.1927710843373494,0.0,0.0120481927710843,0.0,exorheic–inland,False,6,-3.171920478743064,0.001098901098901,True,-3.06704238082803,0.001098901098901,True,True,0.1399463331729381,0.4198389995188145,False,False,True,False
40417973,1.010000000000001,Reverse,11,7,15,-1.008648007363081,-1.0228688603472813,1.0455673653849389,0.3249317252744175,2.0,Urban,0.704870369781923,Urban,0.7722772277227723,0.0,0.0594059405940594,0.0,0.0,0.0,0.1584158415841584,0.0,0.0099009900990099,0.0,exorheic–inland,False,3,-1.5151014690740203,0.3321957969790786,False,-1.4035655180093296,0.3321957969790786,False,True,0.6400461163734495,1.0,False,False,False,False
40417973,3.699999999999991,Reverse,8,17,12,0.8375775491197905,0.8237705417284594,-1.3684008034694568,0.1831703870619464,1.831828570716571,Urban,0.5823346860880483,Water,0.7950819672131147,0.0,0.0245901639344262,0.0,0.0,0.0,0.180327868852459,0.0,0.0,0.0,exorheic–inland,False,3,1.6004325913683557,0.1379668575081644,False,1.7258453137764436,0.0968082978809865,False,True,0.5495111611858393,1.0,False,False,False,False
40417973,6.090000000000006,Left Lateral,11,15,37,0.4661586018967198,0.4529252121525102,-1.1851049744176434,0.2434138604651298,1.934222127931372,Urban,0.6446036026477566,Urban,0.813953488372093,0.0,0.0310077519379844,0.0,0.0077519379844961,0.0,0.1317829457364341,0.0,0.0155038759689922,0.0,exorheic–inland,False,1,0.2920303795357899,0.0976757116574494,False,0.4029375893715016,0.0477716517886999,False,False,0.6400461163734495,1.0,False,False,False,False
40417973,8.07000000000002,Unknown,11,36,39,0.0071867969460214,-0.0065109769095972,0.0191837505826082,0.9847490121143244,1.9071360933058736,Urban,0.5545908072494291,Urban,0.8661417322834646,0.0,0.0314960629921259,0.0,0.0078740157480314,0.0,0.0629921259842519,0.0,0.0314960629921259,0.0,exorheic–inland,False,1,-0.0294006822409793,0.836171876226159,False,0.1167119448670878,0.73834220592312,False,False,0.9847490121143244,1.0,False,False,False,False
40417973,8.768571428571434,Right Lateral,11,36,32,-0.0734655818539775,-0.086094487807067,0.2504010752084047,0.8030961713882394,1.574135775083513,Urban,0.5622864497369234,Urban,0.8666666666666667,0.0,0.0380952380952381,0.0,0.0095238095238095,0.0,0.0476190476190476,0.0,0.0380952380952381,0.0,exorheic–inland,False,7,0.0342475870982068,0.877936672327069,False,0.1494058660710397,0.6896559848633886,False,False,0.9011284619902554,1.0,False,False,False,False
40417973,9.404150943396218,Right Lateral,11,33,31,-0.5890133804655321,-0.6012054731859704,1.881281148915233,0.0650937706551089,1.4842476473047697,Urban,0.587413776873918,Urban,0.8585858585858586,0.0,0.0404040404040404,0.0,0.0101010101010101,0.0,0.0505050505050505,0.0,0.0404040404040404,0.0,exorheic–inland,False,53,-0.481987830700443,0.0600100054622661,False,-0.3836579488694384,0.1971768505098857,False,True,0.3729592008071208,1.0,False,False,False,False
40417973,10.612499999999969,Right Lateral,11,27,17,0.0267434105406917,0.0160515545862677,-0.0408254928193746,0.9676426044763848,1.408742499321152,Urban,0.3019355173635528,Urban,0.9361702127659576,0.0,0.0319148936170212,0.0,0.0,0.0,0.0212765957446808,0.0,0.0106382978723404,0.0,exorheic–inland,False,28,-0.3381862618407344,0.7540193289212603,False,-0.271561120585116,0.9807701439050408,False,False,0.9847490121143244,1.0,False,False,False,False
40417973,11.405769230769176,Right Lateral,11,22,18,-0.3266975715982192,-0.3396576282247801,0.7271877875661771,0.4736292254479229,1.4016972557187315,Urban,0.2015836461407314,Urban,0.956989247311828,0.0,0.032258064516129,0.0,0.0,0.0,0.010752688172043,0.0,0.0,0.0,exorheic–inland,False,26,-0.326247140475152,0.7339849083091035,False,-0.0822168792287484,1.0,False,False,0.7696474913528748,1.0,False,False,False,False
40417973,12.431999999999928,Right Lateral,11,15,33,-1.7162613324820994,-1.7274322173239636,4.745926995988749,2.290733907592634e-05,1.430745728840515,Urban,0.1157053838284574,Urban,0.9791666666666666,0.0,0.0,0.0,0.0,0.0,0.0104166666666666,0.0,0.0104166666666666,0.0,exorheic–inland,False,10,-1.5664164227387407,0.0002424874230173,True,-1.3017707571028734,0.0010766328645878,True,True,0.0008933862239611,0.0008933862239611,True,True,True,True
40417973,12.779999999999918,Right Lateral,11,19,38,-0.757322077296282,-0.7688677058281027,1.672943053354442,0.1043422093867634,1.6133903642702152,Urban,0.1456984805196384,Urban,0.97196261682243,0.0,0.0,0.0,0.0,0.0,0.0093457943925233,0.0,0.0186915887850467,0.0,exorheic–inland,False,11,-0.9862569952456162,0.0568567527060453,False,-0.8510833740412094,0.1214008375711365,False,True,0.4521495740093082,1.0,False,False,False,False
