fault_distance_km,fault_type,raw_effect_mm_yr,p_value_raw,p_value_fdr,truly_significant,significant_fdr,window_km_used,n_faults_consolidated,drainage_class,lc_mode,lc_point_meta
0.49500000000000033,Reverse,-3.3485635633890825,0.010765102551764475,0.13994633317293817,False,False,1.9754123111928052,6,exorheic–inland,Urban,Urban
1.010000000000001,Reverse,-1.008648007363081,0.3249317252744175,0.6400461163734495,False,False,2.0,3,exorheic–inland,Urban,Urban
3.699999999999991,Reverse,0.8375775491197905,0.18317038706194644,0.5495111611858393,False,False,1.8318285707165707,3,exorheic–inland,Urban,Water
6.090000000000006,Left Lateral,0.46615860189671987,0.24341386046512983,0.6400461163734495,False,False,1.934222127931372,1,exorheic–inland,Urban,Urban
8.07000000000002,Unknown,0.007186796946021423,0.9847490121143244,0.9847490121143244,False,False,1.9071360933058736,1,exorheic–inland,Urban,Urban
8.768571428571434,Right Lateral,-0.07346558185397756,0.8030961713882394,0.9011284619902554,False,False,1.574135775083513,7,exorheic–inland,Urban,Urban
9.404150943396218,Right Lateral,-0.5890133804655321,0.06509377065510892,0.37295920080712086,False,False,1.4842476473047697,53,exorheic–inland,Urban,Urban
10.612499999999969,Right Lateral,0.026743410540691737,0.9676426044763848,0.9847490121143244,False,False,1.4087424993211521,28,exorheic–inland,Urban,Urban
11.405769230769177,Right Lateral,-0.32669757159821927,0.47362922544792296,0.7696474913528748,False,False,1.4016972557187315,26,exorheic–inland,Urban,Urban
12.431999999999928,Right Lateral,-1.7162613324820994,2.290733907592634e-05,0.0008933862239611272,True,True,1.430745728840515,10,exorheic–inland,Urban,Urban
12.779999999999918,Right Lateral,-0.757322077296282,0.10434220938676345,0.4521495740093082,False,False,1.6133903642702152,11,exorheic–inland,Urban,Urban
13.774615384615286,Right Lateral,-0.07020811937473437,0.8403138398653668,0.9011284619902554,False,False,1.2514303255592858,13,exorheic–inland,Urban,Urban
14.090624999999893,Right Lateral,-0.1148920875960503,0.738697193364802,0.9011284619902554,False,False,1.1942160699995104,16,exorheic–inland,Urban,Urban
14.896153846153721,Right Lateral,0.5422617673808546,0.1328178215660481,0.4599688822282012,False,False,1.10667515349746,13,exorheic–inland,Urban,Urban
17.003999999999888,Right Lateral,0.11520524906901353,0.7321893423660172,0.9011284619902554,False,False,0.9758533269013658,5,exorheic–inland,Urban,Bare/Sparse
17.759999999999916,Right Lateral,0.17505755856899274,0.5844426307047323,0.866593716738181,False,False,0.9893096904500778,2,exorheic–inland,Urban,Urban
18.16999999999993,Right Lateral,-0.33619900820229,0.32822877762741,0.6400461163734495,False,False,0.7805035092228056,3,exorheic–inland,Urban,Urban
19.26999999999997,Right Lateral,-0.5750222023237836,0.29709492905250906,0.6400461163734495,False,False,0.5285591369392537,3,exorheic–inland,Urban,Urban
20.580000000000023,Right Lateral,0.12097309031881953,0.8359563134571142,0.9011284619902554,False,False,0.5329602672323372,1,exorheic–inland,Urban,Urban
22.35750000000009,Right Lateral,-0.610854946387311,0.017404988979094243,0.16969864254616887,False,False,0.8984473384657576,8,exorheic–inland,Urban,Urban
23.220000000000123,Reverse,0.4647664896321707,0.022802111689896327,0.17785647118119138,False,False,1.092689786665067,1,exorheic–inland,Urban,Urban
24.330000000000165,Reverse,-0.2812276583697113,0.2590908989854659,0.6400461163734495,False,False,0.9642052693975782,2,exorheic–inland,Urban,Urban
25.02000000000019,Reverse,0.2165617312361365,0.41718572473546867,0.7662641755012126,False,False,0.9371162766505281,2,exorheic–inland,Urban,Urban
26.056000000000232,Left Lateral,-0.4771778405799218,0.14152888683944653,0.4599688822282012,False,False,0.6580885607049101,15,exorheic–inland,Urban,Urban
28.200000000000312,Reverse,-0.668581745028496,0.07414607041301202,0.37295920080712086,False,False,0.5,1,exorheic–inland,Urban,Urban
28.830000000000336,Reverse,-0.10997150242328646,0.7684482408431406,0.9011284619902554,False,False,0.5,1,exorheic–inland,Urban,Urban
31.485000000000436,Unknown,-0.06429845708977416,0.8224283874900021,0.9011284619902554,False,False,1.0272759119469541,2,exorheic–inland,Urban,Urban
31.98000000000045,Left Lateral,-0.29568485517261756,0.43225158618017123,0.7662641755012126,False,False,0.9492490111165979,4,exorheic–inland,Urban,Water
35.505000000000585,Left Lateral,0.43949313009877433,0.29693526204541437,0.6400461163734495,False,False,0.8711934148364611,4,exorheic–inland,Urban,Urban
40.38000000000077,Left Lateral,0.06859718748338262,0.8549167459907551,0.9011284619902554,False,False,1.148316865097934,3,exorheic–inland,Ice/Snow,Water
41.40000000000081,Left Lateral,0.08126832517992832,0.8404605878341136,0.9011284619902554,False,False,1.2077273389383059,2,exorheic–inland,Urban,Urban
45.87000000000098,Left Lateral,-0.7021480019249141,0.1300383616936521,0.4599688822282012,False,False,0.7229843043097366,1,exorheic–inland,Urban,Urban
46.79142857142959,Left Lateral,0.19814987354582614,0.599949496203356,0.866593716738181,False,False,0.8614340015621385,7,exorheic–inland,Urban,Urban
48.270000000001076,Left Lateral,0.4503157271185646,0.30010835281021514,0.6400461163734495,False,False,0.8108046812962009,19,exorheic–inland,Urban,Urban
51.648000000001204,Left Lateral,1.3163624174748771,0.0024647999094497106,0.04806359823426936,True,True,0.8408093137384878,15,exorheic–inland,Urban,Urban
54.480000000001304,Left Lateral,-0.09096121513529826,0.8053477748963072,0.9011284619902554,False,False,0.6562040380089842,1,exorheic–inland,Urban,Urban
58.38000000000145,Reverse,-0.36428724943349744,0.4704953301613506,0.7696474913528748,False,False,0.5,2,exorheic–inland,Urban,Urban
63.720000000001654,Reverse,-0.8417457184443872,0.07650445144761453,0.37295920080712086,False,False,0.5,1,exorheic–inland,Urban,Urban
67.8900000000018,Reverse,-0.16499902707125458,0.5287253733083317,0.8248115823609974,False,False,0.5,1,exorheic–inland,Urban,Ice/Snow
