fault_distance_km,fault_type,raw_effect_mm_yr,p_value_raw,p_value_fdr,truly_significant,significant_fdr,window_km_used,n_faults_consolidated,drainage_class,lc_mode,lc_point_meta
12.431999999999928,Right Lateral,-1.7162613324820994,2.290733907592634e-05,0.0008933862239611272,True,True,1.430745728840515,10,exorheic–inland,Urban,Urban
51.648000000001204,Left Lateral,1.3163624174748771,0.0024647999094497106,0.04806359823426936,True,True,0.8408093137384878,15,exorheic–inland,Urban,Urban
