fault_distance_km,fault_type,raw_effect_mm_yr,p_value_raw,p_value_fdr,truly_significant,significant_fdr,window_km_used,n_faults_consolidated,drainage_class,lc_mode,lc_point_meta
16.409999999999865,Left Lateral,-0.6034332459759231,0.04138714176864625,0.20693570884323126,False,False,0.5080076961698166,1,exorheic–inland,Urban,Urban
