basin,n_points,median,mad,skew,kurtosis,shapiro_W,shapiro_p,AD_stat,rho_fault,p_fault,n_outliers,pct_outliers,best_k,delta_bic,AD15,AD10,AD5,AD2.5,AD1,cluster1_mean,cluster1_var,cluster2_mean,cluster2_var,n,hi,R2,R2_robust,BP_p,MoranI_resid,coef_elevation,coef_dist_fault_km,coef_hi,coef_cl_2,VIF_elevation,VIF_dist_fault_km,VIF_hi,VIF_cl_2
global,321.0,0.015943439677358,0.9498297332644517,-0.03439225060233321,2.6927105960445887,0.7644491816348704,3.885450390815669e-21,19.897227511304038,-0.3374008040975667,5.493349995442514e-10,11.0,3.4267912772585665,2.0,15.36816757630163,0.569,0.648,0.778,0.907,1.079,-1.688254025912983,2.3872836756694715,0.2851283982927929,0.20303613629372516,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,,,,,321.0,0.6392792331802624,0.6218959777220692,0.6218959777220692,2.267129128160368e-14,0.2673727779592061,-0.00032136280489063207,-4120.733768537745,-3.8569680526368995,4.351154422566577,1.7989958946093199,1.6975129543844008,269.07837085189766,1.0863366247926511
