fault_distance_km,fault_type,landcover_class,upstream_n,downstream_n,raw_effect_mm_yr,residual_effect_mm_yr,t_statistic,p_value_raw,window_km_used,lc_mode,lc_entropy,lc_point_meta,p_lc_urban,p_lc_agriculture,p_lc_forest,p_lc_shrubland,p_lc_grass_shrub,p_lc_wetland,p_lc_water,p_lc_ice_snow,p_lc_bare_sparse,p_lc_other,drainage_class,is_internal,n_faults_consolidated,residual_effect_median_mm_yr,p_value_mw,robust_significant,residual_effect_median_lowess_mm_yr,p_value_mw_lowess,robust_significant_lowess,effect_significant,p_value_fdr,p_value_bonf,significant_fdr,significant_bonf,statistically_significant,truly_significant
2.369999999999999,Reverse,11,43,43,0.31980411168512735,0.3609776180651126,-3.3278634083617717,0.0013268104272835834,1.2936846547631191,Urban,0.21234941390605555,Urban,0.9540229885057471,0.0,0.0,0.0,0.0,0.0,0.0,0.011494252873563218,0.034482758620689655,0.0,exorheic–inland,False,1,0.26180848070279383,0.009097410111638603,False,0.2586659124755276,0.008648478334713945,False,False,0.029189829400238836,0.029189829400238836,True,True,True,False
4.019999999999989,Left Lateral,11,41,40,-0.20592282970078157,-0.16652727018720448,0.8619349273427965,0.3927294821771836,1.2557334990233602,Urban,0.22025967754480247,Urban,0.9518072289156626,0.0,0.0,0.0,0.0,0.0,0.012048192771084338,0.0,0.03614457831325301,0.0,exorheic–inland,False,4,0.1242188605470867,0.9660934524020232,False,0.059668800669401556,0.681135532771223,False,False,0.7047002126123045,1.0,False,False,False,False
5.129999999999998,Reverse,11,41,42,0.1987658944981482,0.23903787454664327,-0.9477377731141013,0.34609618573404544,1.2673351974343405,Urban,0.43739077591782266,Urban,0.8823529411764706,0.0,0.0,0.0,0.0,0.0,0.011764705882352941,0.011764705882352941,0.09411764705882353,0.0,exorheic–inland,False,1,0.11913921656392007,0.1293874740642018,False,0.01280597700604763,0.33659280164307726,False,False,0.7047002126123045,1.0,False,False,False,False
6.833000000000011,Normal,8,36,36,-0.16506803954123617,-0.1313286384798589,0.5178846539968729,0.6066762613051493,1.1012771939435841,Urban,0.9334331726768247,Water,0.684931506849315,0.0,0.0136986301369863,0.0,0.0,0.0,0.0547945205479452,0.0410958904109589,0.2054794520547945,0.0,exorheic–inland,False,30,-0.1318549904830314,0.0534233900132594,False,-0.22959659499776325,0.016194657697122392,False,False,0.7411764151781502,1.0,False,False,False,False
8.490000000000013,Normal,5,32,34,-0.2686723456803627,-0.23345055771927595,0.7028093546974679,0.48589183500529765,1.0803010017853003,Urban,0.9145125869721534,Bare/Sparse,0.6575342465753424,0.0,0.0136986301369863,0.0,0.0,0.0,0.0273972602739726,0.0410958904109589,0.2602739726027397,0.0,exorheic–inland,False,28,0.011485672444748407,0.6580208299215642,False,-0.06411860118358403,0.8725821570470372,False,False,0.7047002126123045,1.0,False,False,False,False
10.973684210526276,Normal,11,31,32,-0.21718745297121433,-0.18771096544917973,1.0533209147155556,0.29742371172343757,0.9442900526534443,Urban,0.22175428044794648,Urban,0.9523809523809523,0.0,0.031746031746031744,0.0,0.0,0.0,0.015873015873015872,0.0,0.0,0.0,exorheic–inland,False,57,-0.16638500589471544,0.7156142685078315,False,-0.20201134512783825,0.5683054440583126,False,False,0.7047002126123045,1.0,False,False,False,False
11.843478260869507,Normal,11,30,30,-0.12212616751591376,-0.09333590510021211,0.4701896260750984,0.6401069040174934,0.9124569162452576,Urban,0.4379748074249563,Urban,0.8688524590163934,0.0,0.11475409836065574,0.0,0.0,0.0,0.0,0.0,0.01639344262295082,0.0,exorheic–inland,False,23,-0.14549461573319467,0.641423522520332,False,-0.1479741858084207,0.6308762921617199,False,False,0.7411764151781502,1.0,False,False,False,False
12.964615384615302,Normal,11,30,28,-0.15078703576610197,-0.12288129077642085,0.7614964453230755,0.449580373937596,0.9112527843616305,Urban,0.5879532528696292,Urban,0.8524590163934426,0.0,0.08196721311475409,0.0,0.0,0.0,0.01639344262295082,0.03278688524590164,0.01639344262295082,0.0,exorheic–inland,False,13,-0.1774455663557532,0.3545224882245306,False,-0.1699115675468783,0.3545224882245306,False,False,0.7047002126123045,1.0,False,False,False,False
14.09504854368921,Normal,11,30,28,0.2591700614917847,0.28926370600880036,-1.4461257272046457,0.15397205019686366,0.9558226834867947,Urban,0.6415518483235773,Urban,0.84375,0.0,0.03125,0.0,0.0,0.0,0.03125,0.03125,0.0625,0.0,exorheic–inland,False,103,0.4033483089109583,0.1590630127324285,False,0.369013079063355,0.18855475028897206,False,False,0.5645641840551668,1.0,False,False,False,False
16.194999999999858,Left Lateral,11,21,24,-0.08530647409636327,-0.06313783835605677,0.2596189137652065,0.796712811524534,0.7596883493446382,Urban,0.7889923199036948,Urban,0.7843137254901961,0.0,0.0196078431372549,0.0,0.0,0.0,0.09803921568627451,0.0392156862745098,0.058823529411764705,0.0,exorheic–inland,False,6,-0.31503990697548756,0.5315467245137804,False,-0.3563420354901373,0.4192903869887252,False,False,0.8763840926769875,1.0,False,False,False,False
