fault_distance_km,fault_type,raw_effect_mm_yr,p_value_raw,p_value_fdr,truly_significant,significant_fdr,window_km_used,n_faults_consolidated,drainage_class,lc_mode,lc_point_meta
51.6700000000012,Left Lateral,1.0423436723204427,0.0006219804479196309,0.008707726270874834,True,True,1.206249087028734,3,exorheic–inland,Urban,Urban
