river_id_filehint,fault_distance_km,fault_type,landcover_class,upstream_n,downstream_n,raw_effect_mm_yr,residual_effect_mm_yr,t_statistic,p_value_raw,window_km_used,lc_mode,lc_entropy,lc_point_meta,p_lc_urban,p_lc_agriculture,p_lc_forest,p_lc_shrubland,p_lc_grass_shrub,p_lc_wetland,p_lc_water,p_lc_ice_snow,p_lc_bare_sparse,p_lc_other,drainage_class,is_internal,n_faults_consolidated,residual_effect_median_mm_yr,p_value_mw,robust_significant,residual_effect_median_lowess_mm_yr,p_value_mw_lowess,robust_significant_lowess,effect_significant,p_value_fdr,p_value_bonf,significant_fdr,significant_bonf,statistically_significant,truly_significant
40417973,1.080000000000001,Reverse,11,8,15,0.3757995816684949,0.3719664112519518,-0.6406493765229555,0.5352246762059887,0.6745242377146261,Urban,0.525290089928252,Urban,0.8444444444444444,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0444444444444444,exorheic–inland,False,1,0.2248642039133904,0.32460423320566,False,0.2891220235618259,0.2938688269149973,False,False,0.7510050695534275,1.0,False,False,False,False
40417973,2.729999999999997,Left Lateral,11,7,9,0.2073869187798765,0.2038244278232716,-0.3949146914364174,0.6993694032999107,0.5055582656762891,Urban,0.2286318735828612,Urban,0.9393939393939394,0.0,0.0,0.0,0.0,0.0,0.0606060606060606,0.0,0.0,0.0,exorheic–inland,False,1,0.286421862410201,0.5360139860139861,False,0.3229162026599567,0.4697552447552447,False,False,0.799632475955917,1.0,False,False,False,False
40417973,14.66999999999988,Unknown,11,10,9,-0.3492065960955288,-0.3525455582077978,1.5180087549043473,0.1487775989534256,0.5,Urban,0.6271736024960075,Urban,0.8484848484848485,0.0,0.0303030303030303,0.0303030303030303,0.0,0.0,0.0606060606060606,0.0,0.0303030303030303,0.0,exorheic–inland,False,1,-0.1824889802601305,0.2056671796173554,False,-0.1886917507784717,0.1779095949869824,False,False,0.5207215963369897,1.0,False,False,False,False
40417973,23.16000000000012,Unknown,11,8,13,-0.0818895893887832,-0.0860988900722382,0.3335571066534631,0.7425158705304944,0.5064242945400863,Urban,0.4953598817474609,Urban,0.8787878787878788,0.0,0.0,0.0,0.0,0.0,0.0606060606060606,0.0303030303030303,0.0303030303030303,0.0,exorheic–inland,False,1,-0.0467064406556827,0.9155339328713942,False,-0.0525646122932402,0.9155339328713942,False,False,0.799632475955917,1.0,False,False,False,False
40417973,27.33000000000028,Reverse,11,8,11,0.7108614761805674,0.7081919893073357,-2.836944522084191,0.0157812168443147,0.5,Urban,0.3046360973492381,Urban,0.9090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,exorheic–inland,False,1,0.7798099450022348,0.0120663650075414,True,0.7862375129469101,0.0120663650075414,True,True,0.1104685179102032,0.2209370358204065,False,False,True,False
40417973,28.35000000000032,Unknown,11,13,12,-0.1503623235397615,-0.1537958555477113,0.408771404470757,0.6866663949736573,0.5,Urban,0.4374949573570234,Urban,0.8787878787878788,0.0,0.0303030303030303,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,exorheic–inland,False,1,0.0749048523025524,0.7236736098317631,False,0.0790672366689239,0.7648175395839272,False,False,0.799632475955917,1.0,False,False,False,False
40417973,31.110000000000426,Unknown,11,13,7,-0.2607880334195855,-0.2645071173852723,0.6319611561909688,0.5364321925381625,0.5,Urban,0.3625010217396757,Urban,0.9090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0303030303030303,0.0606060606060606,0.0,exorheic–inland,False,1,-0.5111174131929641,0.4854231166150671,False,-0.50289668641998,0.4854231166150671,False,False,0.7510050695534275,1.0,False,False,False,False
40417973,37.59000000000066,Reverse,11,10,12,0.2545205735291045,0.2511606555876786,-0.8240912362573781,0.4209007158243493,0.5,Urban,-0.0,Urban,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,exorheic–inland,False,2,0.0752375602970804,0.44827886220819,False,0.0787021248220973,0.44827886220819,False,False,0.7510050695534275,1.0,False,False,False,False
40417973,42.40500000000085,Reverse,11,30,13,0.4040468972080792,0.3957408662567666,-0.942551840023136,0.3585162596417282,1.047765521289945,Urban,0.1495448998782839,Urban,0.9714285714285714,0.0,0.0,0.0,0.0,0.0,0.0142857142857142,0.0142857142857142,0.0,0.0,exorheic–inland,False,2,0.7581922729728814,0.1096252506269699,False,0.7291531842807257,0.1218653641247009,False,False,0.7510050695534275,1.0,False,False,False,False
40417973,48.180000000001066,Reverse,11,30,21,-0.0378468360308379,-0.0474945006158406,0.1303490997092985,0.8969521027818363,1.3071142084692866,Urban,0.3826407393323452,Urban,0.9195402298850576,0.0,0.0344827586206896,0.0,0.0114942528735632,0.0,0.0,0.0114942528735632,0.0229885057471264,0.0,exorheic–inland,False,1,-0.2582444805733376,0.9009959306325712,False,-0.3608039327115281,0.6391376216046023,False,False,0.8969521027818363,1.0,False,False,False,False
