fault_distance_km,fault_type,landcover_class,upstream_n,downstream_n,raw_effect_mm_yr,residual_effect_mm_yr,t_statistic,p_value_raw,window_km_used,lc_mode,lc_entropy,lc_point_meta,p_lc_urban,p_lc_agriculture,p_lc_forest,p_lc_shrubland,p_lc_grass_shrub,p_lc_wetland,p_lc_water,p_lc_ice_snow,p_lc_bare_sparse,p_lc_other,drainage_class,is_internal,n_faults_consolidated,residual_effect_median_mm_yr,p_value_mw,robust_significant,residual_effect_median_lowess_mm_yr,p_value_mw_lowess,robust_significant_lowess,effect_significant,p_value_fdr,p_value_bonf,significant_fdr,significant_bonf,statistically_significant,truly_significant
1.080000000000001,Reverse,11,8,15,0.3757995816684949,0.37196641125195185,-0.6406493765229555,0.5352246762059887,0.6745242377146261,Urban,0.525290089928252,Urban,0.8444444444444444,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.044444444444444446,exorheic–inland,False,1,0.22486420391339046,0.32460423320566006,False,0.2891220235618259,0.2938688269149973,False,False,0.7510050695534275,1.0,False,False,False,False
2.729999999999997,Left Lateral,11,7,9,0.20738691877987658,0.2038244278232716,-0.39491469143641744,0.6993694032999107,0.5055582656762891,Urban,0.22863187358286127,Urban,0.9393939393939394,0.0,0.0,0.0,0.0,0.0,0.06060606060606061,0.0,0.0,0.0,exorheic–inland,False,1,0.286421862410201,0.5360139860139861,False,0.3229162026599567,0.46975524475524477,False,False,0.799632475955917,1.0,False,False,False,False
14.66999999999988,Unknown,11,10,9,-0.34920659609552884,-0.3525455582077978,1.5180087549043473,0.1487775989534256,0.5,Urban,0.6271736024960075,Urban,0.8484848484848485,0.0,0.030303030303030304,0.030303030303030304,0.0,0.0,0.06060606060606061,0.0,0.030303030303030304,0.0,exorheic–inland,False,1,-0.18248898026013052,0.20566717961735548,False,-0.18869175077847172,0.17790959498698244,False,False,0.5207215963369897,1.0,False,False,False,False
23.16000000000012,Unknown,11,8,13,-0.08188958938878327,-0.0860988900722382,0.3335571066534631,0.7425158705304944,0.5064242945400863,Urban,0.49535988174746093,Urban,0.8787878787878788,0.0,0.0,0.0,0.0,0.0,0.06060606060606061,0.030303030303030304,0.030303030303030304,0.0,exorheic–inland,False,1,-0.04670644065568272,0.9155339328713942,False,-0.05256461229324026,0.9155339328713942,False,False,0.799632475955917,1.0,False,False,False,False
27.33000000000028,Reverse,11,8,11,0.7108614761805674,0.7081919893073357,-2.836944522084191,0.015781216844314754,0.5,Urban,0.30463609734923813,Urban,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,exorheic–inland,False,1,0.7798099450022348,0.012066365007541479,True,0.7862375129469101,0.012066365007541479,True,True,0.11046851791020329,0.22093703582040655,False,False,True,False
28.350000000000318,Unknown,11,13,12,-0.1503623235397615,-0.15379585554771133,0.40877140447075705,0.6866663949736573,0.5,Urban,0.43749495735702343,Urban,0.8787878787878788,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,exorheic–inland,False,1,0.07490485230255244,0.7236736098317631,False,0.07906723666892396,0.7648175395839272,False,False,0.799632475955917,1.0,False,False,False,False
31.110000000000426,Unknown,11,13,7,-0.26078803341958556,-0.2645071173852723,0.6319611561909688,0.5364321925381625,0.5,Urban,0.3625010217396757,Urban,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.06060606060606061,0.0,exorheic–inland,False,1,-0.5111174131929641,0.4854231166150671,False,-0.50289668641998,0.4854231166150671,False,False,0.7510050695534275,1.0,False,False,False,False
37.590000000000664,Reverse,11,10,12,0.25452057352910457,0.2511606555876786,-0.8240912362573781,0.4209007158243493,0.5,Urban,-0.0,Urban,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,exorheic–inland,False,2,0.0752375602970804,0.44827886220819,False,0.07870212482209732,0.44827886220819,False,False,0.7510050695534275,1.0,False,False,False,False
42.40500000000085,Reverse,11,30,13,0.40404689720807924,0.39574086625676663,-0.942551840023136,0.3585162596417282,1.047765521289945,Urban,0.14954489987828393,Urban,0.9714285714285714,0.0,0.0,0.0,0.0,0.0,0.014285714285714285,0.014285714285714285,0.0,0.0,exorheic–inland,False,2,0.7581922729728814,0.10962525062696996,False,0.7291531842807257,0.12186536412470096,False,False,0.7510050695534275,1.0,False,False,False,False
48.180000000001066,Reverse,11,30,21,-0.037846836030837994,-0.0474945006158406,0.13034909970929856,0.8969521027818363,1.3071142084692866,Urban,0.38264073933234527,Urban,0.9195402298850575,0.0,0.034482758620689655,0.0,0.011494252873563218,0.0,0.0,0.011494252873563218,0.022988505747126436,0.0,exorheic–inland,False,1,-0.2582444805733376,0.9009959306325713,False,-0.3608039327115281,0.6391376216046023,False,False,0.8969521027818363,1.0,False,False,False,False
